President,ABN,ABX,AP,AT,BE,BED,BEDZ,BEG,BEM,BEN,BER,BEZ,CC,CD,CS,DO,DOD,DOZ,DT,DTI,DTS,EX,HV,HVD,HVG,HVZ,IN,JJ,JJR,JJS,JJT,MD,NIL,NN,NN$,NNS,NP,NP$,NPS,NR,OD,PN,PP$,PPLS,PPO,PPS,PPSS,QL,QLP,RB,RBR,RN,RP,TO,UH,VB,VBD,VBG,VBN,VBZ,WDT.,WP$,WPS,WQL,WRB
obama0525.txt,0.0028125,0.000625,0.0103125,0.062188,0.005,0.0028125,0.0053125,0.0003125,0.0003125,0.001875,0.0053125,0.0075,0.0493755,0.00625,0.024375,0.00375,0.0028125,0,0.0128125,0.001875,0.003125,0.00375,0.00875,0.0021875,0,0.0021875,0.095,0.0209375,0.00125,0,0.0003125,0.0175,0,0.0821875,0,0.0278125,0.00125,0.00125,0.00125,0.0025,0.0028125,0.003125,0.026875,0,0.0184375,0.008125,0.0443755,0.0084375,0,0.0246875,0.0003125,0.0009375,0.0053125,0.018125,0,0.044375,0.0071875,0.005625,0.0028125,0.0034375,0.0028125,0.0003125,0.0090625,0.0003125,0.0071875
obama0526.txt,0.0056778,0,0.00638744,0.06387552,0.0028389,0.0021292,0.0049681,0,0.00070972,0,0.00638752,0.017033,0.0510998,0.0042583,0.02767892,0.0014194,0.00070972,0,0.01135552,0.0014194,0.0056778,0.00070972,0.0042583,0.0014194,0.00070972,0.00070972,0.08232768,0.02484028,0.00070972,0,0.00212916,0.01135546,0,0.05251896,0,0.02767894,0.00780694,0.0035486,0.0042583,0.0070972,0.0014194,0.00496804,0.03974472,0.00070972,0.01064582,0.0212921,0.03406634,0.01135552,0,0.02342094,0.0014194,0.0021292,0.00283884,0.014904,0,0.03406634,0.00851658,0.00425828,0.00212916,0.00709714,0.01348484,0,0.00354862,0,0.0035486
obama0602.txt,0.003876,0,0.01938,0.062016,0.003876,0.001292,0,0,0,0.005168,0.010336,0.01292,0.0478039,0.01292,0.0297159,0.002584,0.001292,0,0.0232559,0.005168,0.002584,0.002584,0.0090439,0,0,0.003876,0.1007759,0.02584,0.002584,0.001292,0,0.007752,0,0.1033597,0,0.040052,0.0284239,0,0.003876,0.003876,0.001292,0,0.007752,0,0.00646,0.009044,0.0322999,0.00646,0,0.024548,0.005168,0.002584,0.005168,0.014212,0.001292,0.031008,0.003876,0.021964,0.00646,0.003876,0.003876,0,0.005168,0,0.002584
obama0603.txt,0.0037313,0,0.00970146,0.0686562,0.0052239,0.00037313,0.0033582,0.00074627,0.00074627,0.0029851,0.00746273,0.008209,0.0518655,0.00298503,0.0276121,0.00074626,0.00149253,0.00037313,0.02014887,0.00149254,0.0014925,0.0026119,0.0059701,0.00037313,0.00037313,0.0041045,0.08955225,0.02798494,0.00186563,0.00037313,0.00149253,0.01492527,0,0.08805944,0,0.03880573,0.0171642,0.0011194,0.0037313,0.00373137,0.00149253,0.0022388,0.0246267,0.00037313,0.0130596,0.0104477,0.02985113,0.00559696,0,0.0227611,0.00186563,0,0.00410444,0.021642,0.00037313,0.04664152,0.00932833,0.00597011,0.00447762,0.00597015,0.00597016,0,0.0179105,0,0.0074627
obama0604.txt,0.0032029,0.00068634,0.00480438,0.07229444,0.0057195,0.00068634,0.0036605,0.00022878,0.00045756,0.0013727,0.0038893,0.013498,0.0418664,0.00274536,0.0244795,0.00274532,0.00022878,0,0.00915126,0.0022878,0.0038893,0.0034317,0.0048044,0.0011439,0,0.0054907,0.09929062,0.02242052,0.0011439,0,0.00022878,0.02333552,0,0.06588866,0,0.0242507,0.02173372,0.00068634,0.00205906,0.00297414,0.00045756,0.00160146,0.01944642,0.00045756,0.00640588,0.01052392,0.03477542,0.00343166,0.00022878,0.02127652,0.00228784,0.00068634,0.00526188,0.019675,0,0.0331731,0.00388926,0.00297414,0.00640588,0.00205904,0.00205904,0.00022878,0.0070922,0,0.00503316
obama0605.txt,0.00341763,0,0.01435415,0.06698583,0.0027341,0,0,0.00068353,0,0.0020506,0.0088859,0.0027341,0.0430618,0.00956951,0.02597422,0.0054682,0,0.0027342,0.02050533,0.0013671,0,0.00068353,0.0061517,0,0,0.0061517,0.08954145,0.02939204,0.0013671,0,0.00136706,0.01708829,0,0.10526447,0,0.04716359,0.01367066,0.00068353,0.0068353,0.0020506,0.00068353,0.00136706,0.0184552,0,0.00956946,0.010253,0.03964461,0.00820246,0.00068353,0.02939194,0.0027342,0,0.00751886,0.012987,0.0013671,0.04306232,0.00546828,0.01367071,0.00888599,0.00615189,0.0013671,0,0.01298703,0,0.00546826
obama0609.txt,0.00126528,0.00042176,0.01180939,0.0681151,0.0016871,0.0012653,0.0018979,0.00021088,0.00042176,0.0012653,0.005272,0.00569384,0.04302,0.01138762,0.02298604,0.0033741,0.00168708,0.00063264,0.0130746,0.00147616,0.00253063,0.0010544,0.00674818,0.00063264,0,0.0027415,0.09510809,0.02720374,0.00147616,0.00042176,0.00168704,0.01940107,0,0.10016833,0,0.03922388,0.01687042,0.00021088,0.0037959,0.00126529,0.00126528,0.00147617,0.0236186,0.00084353,0.00948967,0.01117666,0.03795862,0.00674818,0.00021088,0.02467301,0.00231972,0,0.00780256,0.019823,0.00042176,0.04829171,0.00759169,0.01054417,0.00274144,0.00653735,0.00295234,0.00021088,0.01665956,0.00042176,0.00716989
obama0615.txt,0.00645626,0.00071736,0.01470588,0.05380186,0.0043042,0.00035868,0.00286948,0.00035868,0.00035868,0.00071736,0.013989,0.010043,0.0505741,0.00358674,0.03012918,0.0057389,0.00035868,0.00215206,0.0182926,0.0014347,0.0050215,0.0032281,0.0057389,0.001076,0,0.0021521,0.08249668,0.01936862,0.00071736,0,0.00143472,0.01291242,0,0.05846448,0,0.03407444,0.0017934,0,0,0.0035868,0.00107604,0.00215208,0.0301292,0.002152,0.02116214,0.01111908,0.05380188,0.00824954,0,0.02403148,0.00502148,0,0.0060976,0.020086,0,0.05093216,0.00538016,0.00824966,0.00286944,0.00322808,0.00538016,0,0.0093256,0.0028694,0.0082496
obama0616.txt,0.00092524,0.00018505,0.00721691,0.0693929,0.0049963,0.00055514,0.0016654,0.0003701,0.00018505,0.0016654,0.0044412,0.0064767,0.0444114,0.00684681,0.02091042,0.00259064,0.00111029,0.0003701,0.01184315,0.00092524,0.00240564,0.0012953,0.0064767,0.00018505,0,0.0027757,0.0912284,0.03219843,0.00129535,0.00018505,0.00092525,0.02257574,0,0.09307922,0,0.04034047,0.01276826,0.00203554,0.0012953,0.00129534,0.00277569,0.0011103,0.01794919,0.0003701,0.00629164,0.00555149,0.03330903,0.00388604,0,0.02072544,0.0018505,0,0.00555149,0.023131,0,0.04459646,0.00351595,0.0079571,0.00444118,0.00351592,0.00259064,0,0.0109179,0.0003701,0.00684669
obama0621.txt,0.0027158,0.00030175,0.0075438,0.06487705,0.0033193,0.0006035,0.0027158,0.0006035,0,0.00090525,0.00694025,0.0075438,0.046771,0.00603505,0.0235365,0.00301755,0,0.0006035,0.0178033,0.001207,0.001207,0.00030175,0.0033193,0.00030175,0,0.00090525,0.08026575,0.02504535,0.0018105,0.00030175,0.00090525,0.01448405,0,0.0772481,0.0006035,0.03832245,0.00935435,0.00271575,0.00090525,0.001207,0.00090525,0.00150875,0.02927005,0,0.0105613,0.0147858,0.0328909,0.0054315,0,0.02534715,0.00694035,0,0.0069403,0.021424,0.0006035,0.04797845,0.0030175,0.01056125,0.00331925,0.0063368,0.0051298,0,0.01448375,0.00030175,0.01025955
obama0623.txt,0.0064683,0.00064683,0.01358346,0.05368703,0.003881,0.0012937,0.0051746,0.00064683,0.0019405,0.00064683,0.00711513,0.003881,0.0413976,0.00905578,0.03298882,0.003881,0.00064683,0.00064683,0.01552393,0.00194053,0.00064683,0.00064683,0.00646833,0.0012937,0,0.0025873,0.09508431,0.02910738,0.00064683,0,0.00064683,0.00905569,0,0.08473521,0,0.05174688,0.01487712,0.0012937,0.0019405,0.00323413,0,0.00129366,0.02328596,0,0.00970263,0.0155239,0.03557582,0.00517472,0,0.01940499,0.00323423,0.00064683,0.010349,0.020699,0,0.04592528,0.00840889,0.02652071,0.00646833,0.00323419,0.0025874,0,0.0116429,0,0.0109961
obama0624.txt,0.00217013,0,0.01605914,0.06553823,0.0017361,0.0013021,0.00086806,0,0,0.0021701,0.00520833,0.00911456,0.0373266,0.01432287,0.02517361,0.0069445,0.00217016,0.00173613,0.01779519,0.00303823,0.0030382,0,0.00607643,0.0013021,0,0.0034722,0.08376714,0.02821189,0,0,0.00130209,0.02430565,0,0.09548659,0,0.04296902,0.01475699,0.00043403,0.00043403,0.00130209,0.00086806,0.00086806,0.01432302,0.00043403,0.00737849,0.0143229,0.03559061,0.00217015,0.00043403,0.02213539,0.00303819,0.00043403,0.00520839,0.015191,0.00086806,0.04296884,0.00390627,0.00824659,0.00434031,0.00607644,0.00564239,0,0.0138891,0.00086806,0.00564235
obama0628.txt,0.0048193,0,0.008032,0.05060221,0.0040161,0.0016064,0.0072289,0.0016064,0.0056225,0.0040161,0.0048193,0.0048193,0.0441769,0.00481922,0.03453843,0.0064257,0,0,0.01767061,0,0.00080321,0,0.00481931,0.00080321,0,0.00080321,0.07550174,0.02008019,0.00080321,0.00080321,0,0.02008022,0.0056225,0.06024053,0,0.03132519,0.00883533,0,0.0064257,0.00321281,0.00321281,0.00321284,0.0281124,0.00080321,0.01204812,0.0088353,0.0546186,0.00642563,0,0.03052188,0.00401601,0.0024096,0.0104418,0.016064,0,0.04819263,0.01044174,0.00963856,0.00240963,0.00080321,0.0040161,0.00080321,0.0136546,0.00080321,0.00883531
obama0630.txt,0.00341119,0.0005248,0.00655997,0.0666498,0.0031488,0.0020992,0.002624,0.0005248,0.0005248,0.002624,0.0044608,0.0120704,0.0409343,0.0044608,0.02545259,0.0023616,0.0010496,0.0002624,0.01390719,0.00157438,0.007872,0.0010496,0.0055104,0,0,0.0028864,0.11729207,0.02204158,0.0018368,0,0.00236159,0.0115456,0,0.05562874,0.0005248,0.02755196,0.0086592,0.0018368,0.002624,0.00078719,0.0010496,0.0031488,0.0341118,0.0005248,0.0128576,0.0091839,0.0272899,0.00787199,0,0.02309118,0.0028864,0.00078719,0.005248,0.015482,0,0.02623997,0.0041984,0.002624,0.00341119,0.0018368,0.0036736,0.0002624,0.009184,0.0010496,0.00708479
obama0701.txt,0.0051184,0.0019194,0.0089572,0.0722964,0.0076775,0.0012796,0.0019194,0.0019194,0,0.0019194,0.0070378,0.0051184,0.0447856,0.003199,0.0211134,0.0057582,0.0019194,0,0.0166348,0.0006398,0.0044786,0.0019194,0.006398,0,0,0.0012796,0.0908517,0.0249522,0,0,0.0006398,0.0166347,0,0.0684586,0,0.0396676,0.0044786,0,0.0012796,0.0012796,0.0019194,0.0019194,0.012796,0,0.0057582,0.0076776,0.0364684,0.0038388,0,0.0217532,0.0006398,0,0.0051184,0.022393,0.0012796,0.0492645,0.0051184,0.012796,0.0038388,0.0044786,0.0070378,0,0.0140755,0,0.0083174
obama0703.txt,0.00296004,0,0.01480018,0.0720275,0.0044401,0.00098668,0.0044401,0.00049334,0,0.00098668,0.0059201,0.0064134,0.0424268,0.00246674,0.02417348,0.00197334,0.00049334,0.00098668,0.01282688,0.00049334,0.0054267,0.00148,0.01184034,0.00049334,0,0.00098668,0.0897874,0.01628026,0,0,0.00098668,0.0113468,0,0.0626542,0.00049334,0.03502716,0.00592002,0.00148002,0.0024667,0.00394674,0.00296008,0.00296004,0.02269372,0.00098668,0.01085344,0.0138136,0.04834762,0.00740004,0,0.01874682,0.00049334,0.00148,0.00493334,0.02664,0,0.04982748,0.01036012,0.00296002,0.00493344,0.00345338,0.00493338,0.00049334,0.0103602,0.0024667,0.0113468
obama0707.txt,0.0024622,0,0.01371786,0.0587408,0.0024622,0,0.00035174,0,0.00035174,0.0010552,0.0077383,0.0073866,0.0436155,0.01125562,0.02849102,0.0038691,0,0,0.01582844,0.00070348,0.0035174,0.00211048,0.0063313,0.00035174,0,0.0031657,0.08476914,0.0309531,0.00105522,0,0.00105522,0.02040098,0,0.10270806,0.00035174,0.047485,0.01090398,0,0.00316568,0.0010552,0.00351742,0.00246216,0.02391844,0.00070348,0.00668298,0.00809004,0.03904276,0.00386914,0.00070348,0.02813912,0.00211042,0,0.00668302,0.023215,0.00035174,0.058037,0.00316566,0.00914518,0.00386914,0.00562792,0.00492438,0,0.01512464,0.00070348,0.00809
obama0708.txt,0.0096762,0,0.0081875,0.06252302,0.0026051,0.0011165,0.00409382,0.00037216,0.00074432,0.0014886,0.00558242,0.0081876,0.0413099,0.00967612,0.03051686,0.0026051,0.00148866,0.00037216,0.01749164,0.00148866,0.00074432,0.00037216,0.0040938,0.0011165,0,0.00037216,0.09899576,0.02344612,0.00074432,0,0.00037216,0.01302566,0,0.07219904,0,0.03647164,0.0055824,0.00074432,0.00446592,0.00260508,0.00148866,0.00521028,0.0186082,0.00037216,0.01451438,0.01823636,0.03758838,0.0059546,0,0.03200594,0.00260512,0.0011165,0.00967618,0.021585,0.00074432,0.04577576,0.01153694,0.01414202,0.00260514,0.00483808,0.00595456,0,0.01674726,0.0011165,0.0070711
obama0710.txt,0.00353508,0.00044189,0.0088379,0.0618646,0.0066284,0,0.00088378,0,0,0.00044189,0.00927968,0.0057445,0.0393284,0.01458236,0.02518744,0.0048608,0.00132567,0.0017676,0.01325678,0.00176759,0.00265139,0.00132567,0.0075122,0.00044189,0.00044189,0.0017676,0.07821429,0.02342044,0.00044189,0,0.00044189,0.0097216,0,0.07821481,0,0.05081735,0.00883786,0,0.00176756,0.00265138,0.00176759,0.00220945,0.02165264,0.00088378,0.01104726,0.0167919,0.03667695,0.00751221,0,0.02960678,0.00795409,0.00088378,0.00839596,0.019443,0.00088378,0.05125952,0.00839599,0.02253647,0.00751216,0.00707032,0.0017676,0,0.00883779,0.00044189,0.0141404
obama0710b.txt,0.00481397,0.00043764,0.01181608,0.06477,0.004814,0.00043764,0.00043764,0,0.00043764,0,0.0083151,0.0070022,0.0472644,0.00350105,0.03194778,0.00262584,0,0.00087527,0.01094087,0.0013129,0.0043764,0.00131291,0.0070022,0,0,0.0013129,0.0835888,0.01969371,0.00043764,0.00043764,0,0.00831513,0,0.0757113,0,0.0520784,0.00568924,0,0.00087527,0.0039387,0.00175054,0.00262583,0.0262577,0.0013129,0.01400427,0.0161927,0.03851199,0.00743983,0,0.02888385,0.00481401,0,0.00393874,0.018818,0.00087527,0.05164088,0.00656451,0.01619256,0.00481402,0.0065645,0.00525168,0,0.01137854,0.0017505,0.01137864
obama0711.txt,0.0032955,0.00036617,0.00988646,0.06920537,0.0040278,0.0010985,0.0010985,0.00036617,0,0.0018308,0.0054925,0.00805567,0.0344197,0.01354814,0.01904071,0.0010985,0.00036617,0.00073234,0.01684367,0.00183083,0.00183083,0.00146467,0.00366167,0.0010985,0.00036617,0.0032955,0.10691981,0.03002579,0.00036617,0,0.0010985,0.0186747,0,0.08861241,0.00146466,0.03405349,0.01025275,0,0.00292936,0.00366164,0.00256316,0.00146468,0.02013904,0,0.00878803,0.01025273,0.03185686,0.00549251,0,0.02270231,0.0014647,0.00073233,0.0091542,0.017576,0,0.03991221,0.00439402,0.00659103,0.0032955,0.0025632,0.00256313,0,0.0164777,0,0.0051263
obama0713.txt,0.00928455,0,0.00764605,0.04587695,0.0010923,0.0016384,0.0010923,0,0.0016384,0.0016384,0.0049153,0.0098307,0.0502458,0.00546145,0.01638435,0.0010923,0,0.00054615,0.014746,0.00054615,0.0070999,0.0010923,0.0065538,0.0021846,0,0.00054615,0.08629125,0.0218458,0.00163845,0,0.00163845,0.01037675,0,0.07591445,0,0.0524302,0.00546145,0,0.00054615,0.00163845,0.00054615,0.0032769,0.0360458,0.00054615,0.01583825,0.01365365,0.0442374,0.00546145,0,0.02348425,0.0010923,0.0016384,0.00546145,0.019661,0,0.04696855,0.0098307,0.00600765,0.0010923,0.0043692,0.0043692,0,0.01146905,0.0010923,0.0070999
obama0714.txt,0.0043796,0,0.01350365,0.05729946,0.0014599,0.0010949,0.00291973,0.0014599,0,0.0018248,0.0040146,0.01094896,0.0478101,0.00620442,0.03357714,0.0051095,0.0010949,0.00145986,0.02189786,0.00218983,0.00437953,0.00036496,0.00839416,0.00072993,0.00036496,0.0014599,0.09233633,0.02737234,0.00036496,0.00036496,0,0.00875912,0,0.07810241,0.00036496,0.03321177,0.01021897,0.00036496,0.00328462,0.00145986,0.00036496,0.00218982,0.02116823,0.00072993,0.0160583,0.00912412,0.04927003,0.00839416,0.00072993,0.01970801,0.00109489,0.00036496,0.00912411,0.027007,0.00036496,0.05109495,0.0098541,0.01058397,0.00291971,0.00474452,0.00510949,0.0010949,0.0069343,0.0010949,0.0127737
obama0715.txt,0.002646,0.00052919,0.00511559,0.075499,0.0061739,0.00088199,0.0029988,0.0001764,0.0001764,0.0012348,0.001764,0.0089963,0.0381018,0.00687956,0.01887458,0.001764,0.0003528,0.0003528,0.01534669,0.0015876,0.00141118,0.00052919,0.0068795,0.0012348,0,0.0031752,0.09719575,0.03210463,0.00105839,0,0.00123479,0.02310829,0.0003528,0.07267638,0.00070559,0.03263395,0.01534668,0.0015876,0.00070559,0.00158759,0.00211679,0.0005292,0.02451939,0.0003528,0.0058212,0.00476279,0.03069349,0.00299878,0,0.01711073,0.00105839,0.00088199,0.0058212,0.022226,0,0.03439783,0.00370437,0.00476278,0.00846717,0.000882,0.00476278,0,0.00723229,0,0.00493919
obama0716.txt,0.0024917,0.0016611,0.00581382,0.08181096,0.0024917,0.00083056,0.0037375,0.00041528,0,0.0012458,0.0020764,0.0024917,0.0357143,0.00498332,0.01868754,0.00124584,0.00083056,0.00083056,0.00789026,0.0037375,0.0029069,0,0.0053987,0.0016611,0.00041528,0.0016611,0.10340418,0.03156134,0.00041528,0,0.00124584,0.01411954,0,0.06229204,0.0016611,0.03737514,0.00622922,0.00290696,0.0012458,0.00332224,0.00332226,0.00124584,0.02948476,0.00041528,0.00581394,0.0041528,0.03363782,0.00622918,0,0.01951802,0.0020764,0,0.00373746,0.0299,0,0.03405276,0.00373752,0.00249168,0.00415276,0.00041528,0.0020764,0,0.01121258,0,0.00249168
obama0724.txt,0.0066566,0.00090772,0.00937976,0.08502302,0.0030257,0.0015129,0.0018154,0,0,0.00090772,0.0033283,0.014221,0.0450835,0.00423604,0.01906211,0.00242054,0.00060514,0.00030257,0.02208729,0.00060514,0.0036309,0.002118,0.006354,0.0012103,0,0.004236,0.1052944,0.02087745,0.00090772,0,0.00121028,0.01815431,0,0.07291965,0,0.02723146,0.00574885,0.00030257,0.00090772,0.00302571,0.00121028,0.00121028,0.0239031,0,0.00877466,0.00332824,0.02571888,0.00453865,0,0.02117995,0.00060514,0.00030257,0.00514364,0.015734,0,0.03600611,0.00665653,0.00090771,0.00544629,0.00030257,0.002118,0,0.0099849,0.00030257,0.01089254
obama0730.txt,0.0035566,0.0011855,0.01659734,0.05157007,0.0029638,0.00059277,0.00118554,0,0,0.00059277,0.00770597,0.0047421,0.0497929,0.01719026,0.02430354,0.0041493,0,0,0.01956137,0.00177827,0.0047421,0.00059277,0.00533487,0,0.00059277,0.00059277,0.08832315,0.02193227,0.0011855,0.0017783,0.00059277,0.02726694,0,0.09662038,0,0.05453434,0.01066967,0.00177827,0.0029638,0.00059277,0.00059277,0.00414934,0.02726737,0,0.01007704,0.00533487,0.05157027,0.00296385,0,0.01896851,0.0029638,0,0.00296387,0.018969,0,0.06164754,0.00237104,0.01600462,0.00533484,0.00474208,0.0029638,0,0.00889154,0,0.007706
obama0731.txt,0.0036307,0,0.01348534,0.065353,0.003112,0,0.0020747,0,0,0.0010373,0.00363067,0.0072614,0.0306013,0.01141076,0.024896,0.00414937,0,0.00051867,0.02282147,0.00155597,0.003112,0.00051867,0.0057054,0.0020747,0,0.0051867,0.08454322,0.02748933,0.00207464,0,0,0.02178421,0.00051867,0.10995804,0.0010373,0.04097463,0.01141067,0.00259337,0.00155601,0.00207467,0.00051867,0.00051867,0.022821,0,0.0082988,0.00778004,0.03578794,0.00778004,0,0.02333985,0.00311204,0,0.0062241,0.024378,0,0.04564265,0.00622396,0.00778006,0.00518661,0.00207468,0.00207467,0,0.0088174,0,0.0057053
obama0801.txt,0.00247112,0,0.01317952,0.05436502,0.0049423,0.00082372,0,0.0012356,0.00041186,0.00082372,0.0094728,0.00864906,0.0395385,0.01647446,0.0280065,0.00576602,0,0.00082372,0.0156508,0.0045304,0.0024712,0.00041186,0.0070016,0,0.00041186,0.0024712,0.08608022,0.02883038,0.00123558,0.00082372,0.00082372,0.02471158,0,0.09143302,0.00041186,0.04777582,0.00864902,0.00164746,0.0024712,0.00247118,0.00205932,0.00164746,0.02635892,0,0.00741352,0.00617792,0.0481874,0.0041186,0.0012356,0.02224052,0.00205932,0,0.0061779,0.019769,0.00082372,0.05642504,0.00247116,0.01647426,0.0074135,0.00494234,0.00494232,0,0.00864902,0,0.00700164
obama0802.txt,0.00647583,0,0.00852079,0.0627127,0.0023858,0.00068166,0.0023858,0.00034083,0,0.0023858,0.00374916,0.00647576,0.0351055,0.0139741,0.02385832,0.0030675,0.00034083,0.0013633,0.01567823,0.00170416,0.0027267,0.00034083,0.00306753,0.0013633,0,0.0017042,0.08418613,0.02351731,0,0.00068166,0.00136332,0.0115883,0,0.08282205,0.00068166,0.04805726,0.01090658,0.00068166,0.0023858,0.00340832,0.00068166,0.00306749,0.0228361,0.00102249,0.01226993,0.01124743,0.03885487,0.00272665,0.00068166,0.02249492,0.00102249,0.002045,0.00715743,0.020791,0.00068166,0.04601235,0.01226991,0.01226987,0.00374913,0.00511249,0.0034083,0.00034083,0.00817993,0,0.01056576
obama0802b.txt,0.00331127,0.00094607,0.01040671,0.05298027,0.0052034,0.00094607,0.00094607,0.00047304,0,0.00047304,0.0094607,0.00662254,0.0435196,0.0165562,0.02412481,0.0047304,0,0.00047304,0.0184484,0.00141911,0.00236517,0.00047304,0.00709554,0.00094607,0,0.0018921,0.08325433,0.02790908,0.00283822,0.00094607,0.00047304,0.02081379,0,0.08751157,0,0.04304613,0.01087982,0.00236514,0.0018921,0.00141912,0.00189215,0.00236519,0.02554394,0,0.01087984,0.00425728,0.04919626,0.00378429,0.00047304,0.02175958,0.00189214,0,0.00520335,0.026017,0.0014191,0.05771033,0.00283822,0.01608319,0.00614946,0.00567645,0.00473038,0,0.00898764,0,0.00946067
obama0804.txt,0.00306083,0.00021863,0.01508533,0.06580671,0.0019676,0.00043725,0.0015304,0,0.00065588,0.0013118,0.00502845,0.00787053,0.0432881,0.01289899,0.02426756,0.00349808,0.00065588,0.00043726,0.01442968,0.00174905,0.00306078,0.00174903,0.00371663,0.00043725,0,0.0032794,0.09313521,0.03104499,0.00087452,0,0.00174902,0.02579755,0,0.09072978,0.0013118,0.03738529,0.00721471,0.00021863,0.00087451,0.00174898,0.00349804,0.00174902,0.02120706,0.00043726,0.00918233,0.0100568,0.03804115,0.00896383,0,0.0240489,0.0015304,0.00087451,0.0056843,0.015523,0.00021863,0.04219505,0.0032794,0.00568428,0.00437254,0.00262351,0.00306076,0,0.01049415,0.00065588,0.00437256
obama0805.txt,0.00363638,0,0.0153536,0.0638375,0.0028283,0,0.0012121,0.00040404,0.00040404,0.00080808,0.00565658,0.0080808,0.0399996,0.01898974,0.0234343,0.0032324,0.00080808,0.00040404,0.01656552,0.00121212,0.00363634,0.0012121,0.0028283,0,0,0.0028283,0.09777714,0.02989902,0.0020202,0,0.00161616,0.02787874,0,0.09737368,0,0.05090902,0.01252526,0.00040404,0,0.00161616,0.00282826,0.00161616,0.02505044,0.00040404,0.00848486,0.00888892,0.03919162,0.00525254,0,0.02060592,0.0036364,0.00040404,0.0044444,0.012525,0.00080808,0.04363626,0.0040404,0.01131308,0.0052525,0.00444448,0.00242424,0,0.00969692,0,0.00282826
obama0806.txt,0.0013393,0,0.01339294,0.0656247,0.0013393,0.0026786,0.0026786,0.00089286,0.00044643,0.00089286,0.00580356,0.01205386,0.0424109,0.01339282,0.02991016,0.00223213,0.00089286,0.00089286,0.02053619,0.00133929,0.00312496,0.00133929,0.00401786,0.0013393,0.00044643,0.00089286,0.09151797,0.02901791,0.00133929,0,0.00089286,0.02142861,0,0.08973233,0,0.04330352,0.01830364,0.00044643,0,0.00267858,0.00312502,0.00223215,0.0267859,0.00044643,0.00803566,0.0107143,0.04151805,0.00401789,0,0.02767861,0.00223216,0.00044643,0.00580356,0.013393,0.00089286,0.03883932,0.00535717,0.01071435,0.00401788,0.00178572,0.00223213,0,0.00848216,0,0.00669643
obama0819.txt,0.0022037,0.00024486,0.00685603,0.0683154,0.0026934,0.00073457,0.0031832,0.00024486,0.00073457,0.0022037,0.0026934,0.0097943,0.0342804,0.00440746,0.02570981,0.0026934,0.00024486,0.00073457,0.01444663,0.00024486,0.0046523,0.00073457,0.00857006,0.0014691,0,0.0031832,0.08937344,0.02203722,0.00097944,0,0.00171401,0.01150833,0,0.06586695,0.00024486,0.02693429,0.01273267,0.00097943,0.00293826,0.00342805,0.00122429,0.00293832,0.02522063,0.00024486,0.00881486,0.00857006,0.03525925,0.00367289,0,0.01934383,0.00097944,0.00073457,0.00514207,0.018119,0,0.03501469,0.0088149,0.00440745,0.00440745,0.00171402,0.00367287,0,0.0093046,0.00024486,0.00734572
obama0823.txt,0.0031332,0,0.01201058,0.07937339,0.002611,0.002611,0.0036554,0,0.0010444,0.002611,0.0031332,0.010444,0.04020939,0.00731075,0.02402085,0.0010444,0.0020888,0.00052219,0.01514359,0.00052219,0.0010444,0.00052219,0.0041775,0.0015666,0,0.0052219,0.09869506,0.03080951,0.00156657,0,0,0.00835516,0,0.08355147,0,0.03603143,0.00939958,0.00208879,0.0031332,0.0020888,0.00052219,0.00052219,0.018799,0,0.01514369,0.02193259,0.02140998,0.00313316,0,0.02454329,0.00104438,0,0.00626639,0.017755,0,0.03342061,0.00835514,0.01201053,0.00678855,0.00313318,0.0031332,0.0010444,0.0151436,0,0.00365539
obama0906.txt,0.004878,0.00069686,0.0118466,0.05505306,0.0020906,0,0.0034843,0.00069686,0.00069686,0.00069686,0.004878,0.00836236,0.0362372,0.0076654,0.03205568,0.0034843,0.0013937,0.00069686,0.02020896,0,0.004878,0.00209056,0.0062718,0,0,0.0027875,0.09129002,0.02439008,0.0013937,0,0.00069686,0.01463408,0,0.10034776,0,0.04459926,0.01533092,0,0.0034843,0.00348432,0.0020906,0.00209058,0.03344986,0.00069686,0.01324036,0.01254358,0.03623682,0.00418112,0.00069686,0.02439008,0.00557496,0.00069686,0.0020906,0.020209,0.00069686,0.04808332,0.00487798,0.00975604,0.00278744,0.0013937,0.00069686,0,0.0062718,0,0.0062717
obama0909.txt,0.0032505,0.00023218,0.01300206,0.0715108,0.0032505,0.0011609,0.00278618,0.00046436,0,0.0018574,0.00835852,0.01091242,0.0415598,0.0053401,0.02345024,0.0074297,0.0011609,0.00069654,0.01091254,0.00046436,0.00208962,0.0011609,0.0039471,0.00092872,0,0.0020896,0.0896207,0.02066398,0.00185746,0,0.00023218,0.0143952,0,0.0965871,0.00023218,0.04759702,0.00766194,0.00023218,0.00092872,0.00162526,0.0039471,0.0011609,0.03297004,0.00069654,0.01044818,0.00696538,0.040399,0.00464364,0.00023218,0.0218249,0.00185744,0,0.00441148,0.024843,0.00046436,0.04945428,0.00325052,0.01068028,0.00325054,0.00162526,0.00325054,0.00023218,0.00975154,0.00092872,0.0125377
