Year,President,Party,but_CC,or_CC,nor_CC,without_IN,unless_IN,although_IN,except_IN,terrible_JJ,afraid_JJ,disappointed_JJ,weak_JJ,crazy_JJ,lonely_JJ,suspicious_JJ,inadequate_JJ,worthless_JJ,vain_JJ,dumb_JJ,ignorant_JJ,inferior_JJ,boring_JJ,action_NN,fear_NN,enemy_NN,loss_NN,greed_NN,tragedy_NN,anger_NN,jerk_NN,hated_NN,agony_NN,anguish_NN,lies_NNS,my_PP$,me_PPO,myself_PPL,mine_PP$$,i_PPSS,i'm_PPSS,i've_PPSS,i'll_PPSS,i'd_PPSS,rather_RB,however_RB,besides_RB,sorry_UH,go_VB,take_VB,look_VB,lead_VB,move_VB,run_VB,walk_VB,drive_VB,follow_VB,carry_VB,hate_VB,lie_VB,abandon_VB,arrive_VB,despise_VB,dislike_VB,moved_VBD,followed_VBD,flew_VBD,lied_VBD,going_VBG,taking_VBG,bringing_VBG,carrying_VBG,driven_VBN,arrived_VBN,fled_VBN,goes_VBZ,hates_VBZ,arrives_VBZ,win/loss
2008,obama1029.txt,Democrat,31,21,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,11,10,0,0,49,6,7,4,0,1,0,0,1,6,6,3,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2008,obama1030a.txt,Democrat,20,22,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,8,6,0,0,40,2,7,3,0,1,0,0,0,5,6,5,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
2008,obama1030b.txt,Democrat,24,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,8,13,0,0,49,15,9,1,0,1,0,0,0,7,6,6,2,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,1
2010,gov20090217.txt,Democrat,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2010,gov20090224.txt,Democrat,40,31,3,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,1,8,9,1,0,69,4,2,0,1,0,0,0,0,1,8,2,5,3,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1
2010,gov20090306.txt,Democrat,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,25,1,0,4,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010,gov20090409.txt,Democrat,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,16,4,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,gov20090430.txt,Democrat,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,27,1,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,1
2010,gov20090527.txt,Democrat,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,13,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,1,0,0,0,0,0,0,0,1
2010,gov20090707.txt,Democrat,10,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,31,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
2010,gov20090909.txt,Democrat,27,33,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,11,8,0,0,49,7,6,0,0,2,0,0,0,7,5,0,1,5,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2010,gov20091209.txt,Democrat,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,gov20100107.txt,Democrat,10,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,12,6,4,0,0,2,0,0,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,gov20100127.txt,Democrat,42,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,1,0,10,11,0,0,77,14,7,3,4,1,0,0,0,11,16,5,3,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,0,1,0,0,0,0,0,1
2010,gov20100514.txt,Democrat,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2010,gov20100611.txt,Democrat,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,4,1,1,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2010,gov20101008.txt,Democrat,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,2,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
2010,gov20110125.txt,Democrat,47,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,50,10,5,0,1,0,0,0,0,6,14,2,3,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1
2010,gov20110218.txt,Democrat,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,29,4,2,0,0,0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
2010,gov20110328.txt,Democrat,12,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,22,1,2,0,1,1,0,0,0,2,3,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,1,1,0,0,0,0,0,1
2010,gov20110517.txt,Democrat,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,gov20110624.txt,Democrat,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10,3,1,1,0,0,0,0,0,1,2,2,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,1
2010,gov20110908.txt,Democrat,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,1,6,3,0,0,0,0,0,3,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1
2010,gov20110928.txt,Democrat,16,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,52,4,2,0,1,0,0,0,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1
2010,gov20111206.txt,Democrat,27,33,0,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,2,0,0,22,4,4,2,0,0,0,0,0,11,7,5,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
2010,gov20120119.txt,Democrat,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,17,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,1
2010,gov20120124.txt,Democrat,32,36,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,50,15,7,0,0,0,0,0,0,9,5,5,4,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1
2010,gov20120127.txt,Democrat,18,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,31,2,1,0,0,0,0,0,0,3,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,1,0,0,0,0,0,0,1
2010,gov20120202.txt,Democrat,20,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,14,1,1,52,6,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1
2010,gov20120210.txt,Democrat,4,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,14,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2010,gov20120304.txt,Democrat,17,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,23,3,0,1,48,8,3,1,0,1,0,0,0,2,2,3,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2012,obama0127.txt,Democrat,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2012,obama0223.txt,Democrat,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,46,0,0,0,0,0,0,0,0,4,5,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,1
2012,obama0228.txt,Democrat,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,8,3,0,42,3,2,1,1,0,1,0,0,8,5,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,1
2012,obama0301.txt,Democrat,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,39,0,0,0,0,0,0,0,0,5,2,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,1
2012,obama0309.txt,Democrat,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,36,1,2,0,0,0,0,0,0,10,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
2012,obama0316.txt,Democrat,18,15,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,76,11,4,0,1,0,0,0,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,1,0,0,1
2012,obama0410.txt,Democrat,15,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,13,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1
2012,obama0429.txt,Democrat,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,45,6,6,2,3,0,0,0,0,7,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,1
2012,obama0510b.txt,Democrat,14,17,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,64,20,1,0,4,0,0,0,0,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,1
2012,obama0523b.txt,Democrat,21,12,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,44,16,3,4,0,0,0,0,0,7,1,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,1
2012,obama0524.txt,Democrat,29,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,2,59,18,1,0,4,1,0,0,0,11,1,6,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,1,0,0,0,0,1,0,0,1
2012,obama0601b.txt,Democrat,24,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,2,0,51,6,5,2,0,0,0,0,0,4,4,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,1
2012,obama0604b.txt,Democrat,16,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,46,8,6,2,3,0,0,0,0,14,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,1
2012,obama0606b.txt,Democrat,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,34,5,3,0,0,0,0,0,0,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,2,0,0,1
2012,obama0612c.txt,Democrat,13,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,55,19,4,1,4,0,0,0,0,11,2,3,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,1
2012,obama0614b.txt,Democrat,23,6,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,0,0,40,6,0,1,0,0,0,0,0,2,3,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1
2012,obama0625a.txt,Democrat,15,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,60,15,2,0,0,0,0,0,0,6,4,3,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,1
2012,obama0626a.txt,Democrat,19,13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,47,6,10,1,4,0,0,0,0,13,9,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,1
2012,obama0705a.txt,Democrat,34,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,1,0,100,12,3,0,8,0,0,0,0,11,7,6,0,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,1
2012,obama0705c.txt,Democrat,23,18,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,61,21,0,5,0,0,0,0,0,14,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,1
2012,obama0706b.txt,Democrat,35,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,1,0,89,20,7,3,0,0,0,0,0,13,8,8,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,1
2012,obama0713a.txt,Democrat,29,16,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,1,0,65,18,4,3,11,0,0,0,0,14,12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,1
2012,obama0713c.txt,Democrat,25,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,26,1,0,97,21,11,0,3,0,0,0,0,31,11,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,0,0,0,0,2,0,0,1
2012,obama0714b.txt,Democrat,25,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,1,0,68,10,9,0,13,0,0,0,0,11,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1
2012,obama0717c.txt,Democrat,21,22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,24,1,0,89,7,6,0,14,0,0,0,0,9,6,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,1,0,0,0,0,0,0,1
2012,obama0719a.txt,Democrat,24,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,12,1,1,55,10,5,0,18,0,0,0,1,7,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,1,0,0,1
2012,obama0723a.txt,Democrat,27,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,3,1,72,14,8,1,15,0,0,0,0,12,8,4,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,1,0,0,1
2012,obama0724a.txt,Democrat,35,15,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,2,0,78,20,8,0,14,1,0,0,0,18,5,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,1
2012,obama0727.txt,Democrat,28,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,10,0,1,70,9,4,1,12,0,0,0,1,13,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,1
2012,obama0801b.txt,Democrat,10,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,29,7,3,1,0,0,0,0,0,6,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
2012,obama0802b.txt,Democrat,13,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,30,9,3,0,0,0,0,0,0,7,4,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1
2012,obama0806a.txt,Democrat,16,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,53,8,4,0,1,0,0,0,0,10,7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,0,1,0,0,1
2012,obama0808a.txt,Democrat,7,14,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,7,1,1,38,5,3,1,0,0,0,0,0,2,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,1,0,0,1
2012,obama0809a.txt,Democrat,15,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,31,12,9,1,1,0,0,0,0,11,5,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1
2012,obama0812b.txt,Democrat,19,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,1,0,55,8,1,0,2,0,0,0,0,20,3,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,2,0,0,1
2012,obama0813a.txt,Democrat,23,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,1,65,13,12,2,2,0,0,0,0,14,5,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,0,0,0,0,1,0,0,1
2012,obama0814a.txt,Democrat,24,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,67,17,4,0,0,0,0,0,0,14,7,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,0,0,0,0,1,0,0,1
2012,obama0815.txt,Democrat,19,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,3,55,5,13,2,2,0,0,0,0,11,3,5,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,1
2012,obama0818.txt,Democrat,19,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,32,8,9,0,0,0,0,0,0,12,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,1
2012,obama0822.txt,Democrat,17,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,23,9,0,0,1,0,0,0,0,11,3,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1
2012,obama0828.txt,Democrat,15,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,32,17,6,1,0,0,0,0,0,8,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,1
2012,obama0829.txt,Democrat,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,50,6,3,1,0,0,0,0,0,10,7,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1
2012,obama0901a.txt,Democrat,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,30,9,2,0,0,0,0,0,0,19,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1
2012,obama0903.txt,Democrat,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,0,1,37,12,5,1,0,0,0,0,0,12,8,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,1
2012,obama0907.txt,Democrat,19,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,64,11,9,0,0,0,0,0,0,10,6,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,1,0,0,1
2012,obama0909.txt,Democrat,26,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,14,0,0,59,12,9,1,0,0,0,0,0,7,4,5,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,1
2012,obama0912.txt,Democrat,21,17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,42,12,6,0,0,0,0,0,0,3,5,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,1
