Speeches,the_AT,and_CC,of_IN,we_PPSS,to_IN,that_CS,this_DT,will_MD,you_PPSS,as_CS,can_MD,what_WDT.,that_DT,or_CC,when_WRB,that's_DT,if_CS,my_PP$,make_VB,he_PPS,has_HVZ,now_RB,because_CS,it's_PPS,just_RB,years_NNS,want_VB,here_RB,up_RP,need_VB,we're_PPSS,some_DTI,we've_PPSS,got_VBD,so_CS,would_MD,his_PP$,government_NN,go_VB,work_VB,give_VB,many_AP,why_WRB,united_VBN,other_AP,together_RB,how_WRB,can't_MD,down_RP,same_AP,see_VB,senator_NN,you're_PPSS,companies_NNS,working_VBG,never_RB,election_NN,change_NN,any_DTI,we'll_PPSS,very_QL,right_QL,sure_JJ,making_VBG,college_NN,its_PP$,class_NN,tell_VB,life_NN,they're_PPSS,am_BEM,most_QL,folks_NNS,young_JJ,everybody_PN,laughter_NP,percent_NN,business_NN,able_JJ,after_IN,look_VB,members_NNS,afford_VB,doing_VBG,history_NN,made_VBD,mccain_NP,audience_NN,there's_EX,power_NN,century_NN,dollars_NNS,chance_NN,deficit_NN,forward_RB,obama_NP,4_CD,you've_PPSS,2_CD,office_NN,john_NP,politics_NN,getting_VBG,clinton_NP,idea_NN,public_JJ,what's_WDT.,reason_NN,willing_JJ,lead_VB,bless_VB,republicans_NPS,try_VB,hard_RB,wrong_JJ,protect_VB,3_CD,they've_PPSS,course_NN,decade_NN,interests_NNS,10_CD,because_RB,21st_OD,record_NN,ways_NNS,often_RB,cuts_VBZ,asking_VBG,serious_JJ,bad_JJ,rights_NNS,others_NNS,breaks_VBZ,become_VB,looking_VBG,until_CS,direction_NN,who's_WPS,sick_JJ,spending_NN,greater_JJR,cause_NN,auto_NN,2008_CD,investing_VBG,heart_NN,you'll_PPSS,honor_NN,among_IN,colleges_NNS,elected_VBN,that's_WPS,main_JJS,wealthiest_JJT,anybody_PN,much_QL,here's_RB,courage_NN,wealth_NN,such_JJ,answer_NN,case_NN,someone_PN,seek_VB,roads_NNS,increase_NN,reforms_NNS,depression_NN,rebuilding_VBG,they'll_PPSS,250_CD,control_NN,corporations_NNS,remind_VB,tuition_NN,win/loss,Reduced by Correlation
2010gov20120202.txt,0.032574,0.036427,0.021366,0.014011,0.010858,0.011208,0.0045534,0.0024518,0.00070053,0.010158,0.0035026,0.0010508,0.0031524,0.0098074,0.0070053,0.00035026,0.0017513,0.0073555,0.0021016,0.0028021,0.0031524,0.00070053,0.0021016,0.0045534,0.0028021,0.0010508,0.00070053,0.0021016,0.0031524,0.00070053,0.0021016,0.0021016,0.00070053,0,0.00035026,0.0010508,0.0021016,0.00070053,0,0.00070053,0.0014011,0.0059545,0,0.00035026,0.0014011,0.0028021,0.0024518,0.00070053,0.00035026,0.00035026,0.00070053,0.00035026,0,0.00035026,0,0,0,0,0,0.00070053,0.00035026,0,0.00070053,0.0010508,0.00070053,0,0,0,0.0014011,0.00035026,0.00070053,0.00070053,0.00070053,0.0010508,0.0010508,0,0,0,0,0,0,0.00070053,0.00035026,0,0.00035026,0,0,0,0,0.00035026,0,0,0.00070053,0,0,0,0,0,0,0.00035026,0.00035026,0.0014011,0.00035026,0,0.00035026,0,0,0,0.00035026,0,0,0,0.00070053,0.00035026,0,0,0,0,0.00035026,0,0,0,0.00070053,0,0,0.00035026,0.00070053,0,0.00035026,0,0,0.00035026,0.0035026,0.00035026,0.00035026,0.00070053,0,0,0.00070053,0.00035026,0,0,0,0,0,0,0.00035026,0,0.00035026,0.0010508,0.00035026,0,0,0.00035026,0,0,0,0,0.00035026,0,0,0,0,0.00035026,0.00070053,0,0,0,0,0,0.0010508,0,0,0,0.00035026,0,1,
2010gov20120210.txt,0.033613,0.02521,0.019608,0.013072,0.010271,0.01774,0.011204,0.0074697,0,0.011204,0.0018674,0,0.0037348,0.0093371,0.0018674,0.0037348,0.00093371,0.0018674,0.0018674,0,0.0018674,0.0046685,0.0018674,0.0018674,0.0018674,0,0.00093371,0.0018674,0.00093371,0,0.0018674,0.0046685,0.0028011,0,0.0018674,0.00093371,0,0.0018674,0.00093371,0.0028011,0,0.00093371,0.0018674,0,0.0028011,0,0.00093371,0,0,0,0,0,0.00093371,0,0.0018674,0.00093371,0,0,0,0,0.0018674,0,0.00093371,0,0,0,0,0,0,0,0,0,0.00093371,0,0.0028011,0,0.0018674,0,0,0,0,0,0.00093371,0.0018674,0,0,0,0,0.00093371,0,0,0.00093371,0,0,0.0018674,0.0018674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093371,0,0,0,0,0,0,0,0,0,0,0.00093371,0,0,0,0,0,0,0,0,0,0.00093371,0,0.0018674,0,0,0,1,
2010gov20120304.txt,0.04866,0.034088,0.0242,0.008587,0.01249,0.01197,0.0052043,0.0054645,0.0039032,0.008587,0.0031226,0.0018215,0.0041634,0.0013011,0.0033828,0.0010409,0.0010409,0.0059849,0.0023419,0.0020817,0.0059849,0.0015613,0.0015613,0.00052043,0.0023419,0.0010409,0.0010409,0.00078064,0.0013011,0,0.00052043,0.00052043,0.0010409,0,0.00078064,0.0020817,0.0031226,0.0015613,0.00052043,0,0.00052043,0.0013011,0.0023419,0.0054645,0.00052043,0.0013011,0.00052043,0,0.00052043,0,0.00078064,0.00026021,0,0,0.00026021,0.0010409,0,0,0.0013011,0,0.0013011,0,0,0.00026021,0,0.0026021,0,0,0.00052043,0,0.00026021,0.00078064,0,0.00078064,0.00026021,0,0,0,0,0.00026021,0.00078064,0.00026021,0,0,0.00052043,0.00078064,0,0,0.00026021,0.00052043,0,0,0,0,0.0010409,0,0,0.00052043,0,0.00078064,0,0.00026021,0,0,0,0,0,0.00052043,0,0,0.00078064,0,0,0.00026021,0,0,0,0,0.0013011,0,0.0013011,0,0.0010409,0,0,0.00026021,0,0,0,0,0,0.00026021,0.00052043,0,0,0.00026021,0,0,0.00026021,0,0,0.00026021,0,0,0,0.00026021,0.00052043,0,0,0,0,0.00026021,0,0,0,0,0.00052043,0,0,0,0.00026021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2012obama0127.txt,0.02331,0.034965,0.017483,0.02331,0.006993,0.016317,0.006993,0,0.002331,0.004662,0,0.004662,0.0081585,0,0.0034965,0,0.002331,0.0081585,0.0034965,0,0.0011655,0.0011655,0.0011655,0,0.0058275,0.0034965,0.0034965,0.0034965,0.0034965,0.0011655,0,0.0058275,0,0.002331,0,0,0,0,0.0011655,0.002331,0,0.0011655,0.0011655,0,0,0.002331,0.0011655,0,0,0,0.0011655,0,0,0,0.0011655,0,0.0011655,0,0,0,0,0,0.006993,0.0034965,0,0.004662,0.0011655,0,0,0,0,0.0011655,0,0,0.002331,0,0,0,0.002331,0,0.0011655,0,0,0,0,0.0011655,0,0,0,0,0,0,0.0011655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2012obama0223.txt,0.037397,0.022341,0.025255,0.020398,0.0060709,0.0050996,0.0082564,0.0046139,0.002914,0.0016999,0.0046139,0.0036425,0.0072851,0.0016999,0.0019427,0,0.0016999,0.0016999,0.0024284,0,0.001457,0.0033997,0.0016999,0,0.0033997,0.0021855,0.00097135,0.0041282,0.0021855,0.0031569,0,0.0024284,0,0.0021855,0.0016999,0.00024284,0,0.00024284,0.00097135,0.00072851,0.00072851,0.00024284,0.0012142,0.00097135,0.00072851,0.00024284,0.00097135,0,0.00048567,0.0012142,0.00048567,0.00024284,0,0.001457,0.00024284,0.00072851,0.00048567,0,0.00072851,0,0.00024284,0.0031569,0,0.001457,0.00024284,0.00048567,0.00048567,0.00024284,0.00024284,0,0,0.00024284,0.00072851,0.00072851,0.0012142,0,0.0016999,0.00024284,0.00072851,0.00024284,0.00097135,0,0,0.00097135,0.00048567,0,0,0,0,0.00072851,0.00048567,0.00097135,0,0,0,0,0.00048567,0,0.00097135,0,0,0.00024284,0.00024284,0,0,0.00072851,0,0.00024284,0,0.00024284,0.00048567,0.00048567,0,0.00024284,0,0,0,0,0,0.0012142,0,0.0012142,0.00024284,0,0.00048567,0.00024284,0,0,0,0.00024284,0.00048567,0,0,0,0.00024284,0,0,0,0,0,0,0.00024284,0,0,0.00024284,0.00048567,0,0,0,0,0,0,0,0,0,0.00072851,0.00024284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024284,0,0.00024284,0,1,
2012obama0228.txt,0.039423,0.022417,0.014945,0.013399,0.0041226,0.0090183,0.0033497,0.001546,0.0090183,0.0018037,0.0012883,0.0048956,0.0051533,0.0025767,0.0025767,0.00051533,0.0018037,0.001546,0.0036073,0.0020613,0.000773,0.0020613,0.0028343,0.00025767,0.0041226,0.003092,0.0018037,0.0012883,0.003092,0.00025767,0.0010307,0.0028343,0,0.0033497,0.001546,0.002319,0.0012883,0.00051533,0.0018037,0.000773,0.0020613,0.000773,0.00025767,0.000773,0.0010307,0.001546,0.00051533,0,0.0012883,0.0020613,0.00025767,0,0.0012883,0.0020613,0.0010307,0,0,0,0.000773,0,0,0.00051533,0.00051533,0.00051533,0.00025767,0.000773,0.00025767,0.0012883,0.00025767,0.0010307,0.00025767,0.00025767,0.0020613,0,0.003092,0,0,0.000773,0.00025767,0.00025767,0.00025767,0,0.00051533,0.00051533,0.0010307,0.000773,0,0,0,0,0,0.00051533,0.0010307,0,0.00051533,0,0,0.00051533,0.00025767,0.00025767,0,0.00025767,0.00025767,0,0.000773,0,0.00025767,0.00051533,0.00025767,0,0.000773,0,0.000773,0,0.00051533,0,0.00051533,0,0,0.00025767,0.00025767,0,0.00025767,0,0,0,0,0,0,0,0.00051533,0.00025767,0,0,0,0.00051533,0,0,0,0,0,0,0,0.0012883,0,0.00025767,0,0,0.00051533,0,0,0,0,0,0,0.00025767,0,0,0,0,0,0.00025767,0,0,0,0,0,0.00051533,0.00051533,0,0.00025767,0,0,0,0,0,1,
2012obama0301.txt,0.028276,0.018851,0.021149,0.021839,0.0050575,0.0094253,0.0089655,0.0025287,0.0073563,0.00091954,0.0062069,0.0045977,0.0066667,0.003908,0.0016092,0,0.0016092,0.00091954,0.0034483,0.00045977,0.0022989,0.0048276,0.002069,0,0.0045977,0.0027586,0.0018391,0.003908,0.0032184,0.0018391,0,0.0022989,0,0.0011494,0.0025287,0.00022989,0,0.00068966,0.0011494,0.00068966,0.00091954,0.00022989,0.0018391,0.00091954,0.0011494,0,0.00068966,0,0.0013793,0.00068966,0.0011494,0,0,0.002069,0.00022989,0,0.00068966,0,0.00022989,0,0,0.0025287,0.0018391,0.0016092,0.00091954,0.00022989,0,0.00045977,0,0,0.00068966,0.00022989,0.0011494,0.00045977,0.0013793,0,0.0018391,0.00022989,0.00022989,0.00045977,0.00045977,0,0,0.00068966,0.00022989,0,0,0,0,0.00022989,0.00022989,0.00091954,0.00022989,0,0,0,0.00068966,0,0.00068966,0.00022989,0,0.00022989,0.00045977,0,0,0,0,0.00068966,0,0,0.00045977,0.00045977,0,0.00022989,0,0,0.00022989,0,0.00022989,0.00068966,0,0.00045977,0.0011494,0,0.00045977,0,0,0,0.00045977,0.00022989,0.00022989,0,0,0,0,0.00022989,0.00022989,0,0,0,0,0,0,0.00045977,0,0.00022989,0.00022989,0,0,0,0,0,0,0,0,0.00045977,0.00022989,0,0,0,0.00022989,0,0,0,0,0,0,0,0,0,0,0,0.00022989,0,0.00022989,0,1,
2012obama0309.txt,0.038406,0.030095,0.014331,0.025509,0.0083118,0.0065921,0.0094583,0.0031528,0.0025795,0.0011465,0.0051591,0.0028662,0.0042992,0.00057323,0.0025795,0.0014331,0.0025795,0.00057323,0.0040126,0.00028662,0.0011465,0.0017197,0.0020063,0.00028662,0.0034394,0.0017197,0.0040126,0.0054457,0.0011465,0.0014331,0.00057323,0.0031528,0.0017197,0.0051591,0.0025795,0.00057323,0,0.00028662,0.0025795,0.0014331,0.00057323,0.00028662,0.00085985,0.0011465,0.00057323,0.0017197,0.0020063,0.00028662,0,0.0011465,0.0014331,0,0,0.0028662,0.00057323,0,0,0,0.0011465,0,0.00028662,0.0020063,0.0011465,0.00085985,0.0017197,0.00057323,0.00057323,0,0,0.00057323,0,0.00085985,0.0011465,0,0.0022929,0.00028662,0,0.00085985,0.00028662,0,0,0,0.00085985,0.0014331,0,0.0011465,0,0,0,0.00028662,0.00028662,0,0.00057323,0,0,0,0.00028662,0,0.00028662,0.00057323,0.00028662,0,0.00057323,0,0.00028662,0.00028662,0,0,0,0.00057323,0.00057323,0,0,0.00057323,0,0,0,0,0.00028662,0.00085985,0,0,0,0,0,0,0,0,0,0,0.00028662,0,0,0.00028662,0,0.00085985,0.00028662,0,0,0,0,0.00028662,0,0.0011465,0.00028662,0.00057323,0,0,0,0,0.00085985,0,0,0,0,0.00028662,0.00028662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2012obama0316.txt,0.033147,0.028478,0.015173,0.01564,0.0074697,0.0088702,0.0060691,0.0018674,0.0079365,0.0021008,0.0030345,0.0065359,0.0030345,0.0035014,0.0039683,0.0042017,0.0042017,0.0025677,0.0035014,0.0023343,0.0011671,0.0025677,0.0042017,0.0025677,0.0067694,0.001634,0.0056022,0.0018674,0.003268,0.0023343,0.0011671,0.0014006,0.003268,0.0035014,0.00093371,0.0011671,0.00046685,0.00023343,0.0021008,0.0023343,0.0011671,0.00070028,0.0011671,0.001634,0.0021008,0.00093371,0.00046685,0.0011671,0.0011671,0.0014006,0.00023343,0,0.00046685,0.00093371,0.00046685,0.00046685,0.00070028,0.0044351,0.00070028,0.00070028,0.00046685,0.00070028,0.0021008,0.0011671,0.00046685,0.00023343,0.00093371,0.00070028,0.00046685,0.00070028,0.00070028,0.00023343,0.0028011,0.0011671,0.0011671,0.001634,0.00023343,0.00023343,0.0011671,0.00046685,0.00046685,0.00023343,0.0011671,0.00046685,0.00046685,0.0011671,0,0.00023343,0.00046685,0.00070028,0,0.00023343,0.00093371,0.00093371,0.00023343,0.00070028,0.00046685,0.00023343,0.00070028,0.00046685,0.00023343,0.00046685,0.0011671,0,0.0021008,0.00046685,0.00070028,0.00023343,0.0011671,0,0.00046685,0,0,0.00093371,0.00093371,0,0.00070028,0.00023343,0.00023343,0.00070028,0,0,0,0,0,0,0,0,0.00023343,0,0.00070028,0,0.00023343,0.00070028,0,0.00070028,0,0,0.00046685,0.00046685,0,0.00023343,0.00046685,0.00046685,0.0011671,0.00046685,0,0,0,0,0.00070028,0,0.00093371,0,0.00023343,0,0,0,0,0,0,0,0,0,0,0.00023343,0,0.00023343,0.00023343,0.0011671,0,0.00023343,0,0,0.00046685,0.00046685,1,
2012obama0410.txt,0.039877,0.031186,0.017382,0.021984,0.006135,0.015337,0.0046012,0.0010225,0.0025562,0.006135,0.0025562,0.0051125,0.0030675,0.0046012,0.0015337,0.0066462,0.0025562,0.002045,0.002045,0,0.0025562,0.0025562,0.006135,0.0015337,0.00409,0.0030675,0.0015337,0.0015337,0.0025562,0.0015337,0.0046012,0.0030675,0.006135,0.0035787,0.0030675,0.0015337,0.00051125,0.0015337,0.0015337,0.0015337,0.0015337,0,0.0030675,0.00051125,0.0010225,0.0015337,0.0030675,0.0015337,0.00051125,0.0015337,0,0.00051125,0.0010225,0,0,0,0.0025562,0,0.00051125,0,0.002045,0.00051125,0.0015337,0.0010225,0.0010225,0.0010225,0.0015337,0,0,0.0015337,0,0.0010225,0.002045,0.00051125,0.0030675,0.0010225,0.00051125,0,0.002045,0,0.0010225,0,0,0,0.00051125,0.00051125,0,0,0.00051125,0,0.0010225,0.00051125,0,0,0,0.00051125,0.0015337,0,0.0010225,0.002045,0,0,0.0015337,0,0.00051125,0,0.0010225,0,0.0010225,0,0,0.00051125,0,0.00051125,0,0,0.0015337,0.00051125,0,0,0,0,0,0.0010225,0,0.0015337,0,0.00051125,0.00051125,0,0,0,0,0,0,0,0,0.00051125,0.00051125,0.00051125,0,0,0,0.0010225,0.0010225,0,0,0,0,0.00051125,0,0,0,0,0,0.00051125,0,0,0,0,0,0,0,0,0,0,0,0.00051125,0.0010225,0,0,0,0,0,0.00051125,0,1,
2012obama0429.txt,0.036626,0.033273,0.017281,0.013928,0.0079959,0.011091,0.0067062,0.0015476,0.0098014,0.0030952,0.0028372,0.0090276,0.0043848,0.0030952,0.0041269,0.0041269,0.003869,0.0015476,0.003869,0.0030952,0.0018055,0.0025793,0.0033531,0.003869,0.003611,0.0012897,0.0018055,0.0018055,0.0020635,0.0023214,0.003869,0.0023214,0.0033531,0.0028372,0.0025793,0.0023214,0.00077379,0.00025793,0.0018055,0.00051586,0.00025793,0.00025793,0.0012897,0.0010317,0.0012897,0.00051586,0.0015476,0.00077379,0.00077379,0.00077379,0.00077379,0.00051586,0.0018055,0.00025793,0.00077379,0.00051586,0.0020635,0,0,0,0.00051586,0.00051586,0.0028372,0.00077379,0.00077379,0,0.00025793,0.0012897,0,0.0015476,0.00025793,0.00051586,0.0012897,0.0015476,0.0020635,0.0056745,0.0020635,0,0.0028372,0.00025793,0.0012897,0,0,0.0010317,0.00051586,0.00025793,0,0.00025793,0.0015476,0,0.00051586,0.00025793,0.00051586,0,0,0,0.00077379,0.0018055,0.00025793,0.0010317,0,0,0.0015476,0.0023214,0.0020635,0,0.00077379,0.00051586,0.00051586,0,0.00051586,0.00051586,0.00077379,0.00051586,0,0,0.00077379,0.00077379,0,0.00051586,0,0.00025793,0,0.00051586,0.00051586,0,0,0.00025793,0,0,0,0,0,0,0,0,0,0,0,0.00025793,0,0,0,0,0.0010317,0,0,0,0,0,0.00025793,0,0.00025793,0,0,0,0,0.00051586,0,0,0,0,0,0,0,0.00025793,0,0.00025793,0.00051586,0,0,0,0,0.00025793,0.00025793,0,1,
2012obama0510b.txt,0.034663,0.024199,0.019839,0.018095,0.0067582,0.0098103,0.0078483,0.0050142,0.0089383,0.0047962,0.0015261,0.0032701,0.0034881,0.0037061,0.0041421,0.0074123,0.0045782,0.0019621,0.0017441,0.0015261,0.00043601,0.0023981,0.0045782,0.0034881,0.0041421,0.0019621,0.0030521,0.0028341,0.00109,0.0023981,0.0063222,0.001308,0.0017441,0.001308,0.0019621,0.00043601,0.00021801,0.00043601,0.00109,0.00065402,0.00087203,0.0019621,0.0026161,0.0015261,0.001308,0.0026161,0.00087203,0.00065402,0.00087203,0.0015261,0.00021801,0,0.0017441,0.00109,0.00065402,0.00021801,0.0026161,0.001308,0.00065402,0.00021801,0.00021801,0.00065402,0.00087203,0.00109,0.00109,0.00043601,0.00021801,0.0021801,0.00043601,0.0017441,0.00021801,0.00043601,0.00109,0.00087203,0.0023981,0.0023981,0,0.00043601,0.0021801,0.00043601,0.00065402,0,0.00065402,0.0017441,0,0.00043601,0,0.00043601,0.0017441,0.00043601,0.00043601,0.00043601,0.00087203,0.00043601,0.0028341,0.00021801,0.00087203,0.00043601,0.00065402,0.00021801,0,0.00021801,0.00065402,0.00021801,0,0.00043601,0.00109,0.00087203,0.00087203,0.00021801,0.00021801,0.00021801,0.00043601,0.00021801,0.00021801,0,0.00043601,0.00021801,0.00043601,0.00087203,0,0.00021801,0.00043601,0.00021801,0.00021801,0.00021801,0,0.00043601,0.00065402,0,0.00043601,0,0,0,0,0.00043601,0.00021801,0,0.00021801,0,0.00021801,0,0,0.00021801,0.00109,0.00021801,0,0.00065402,0.00021801,0,0.00021801,0,0.00087203,0,0.00087203,0,0,0.00065402,0.00065402,0,0,0.00043601,0,0,0,0.00043601,0,0,0.00021801,0,0.00043601,0.00021801,0.00021801,0,0.00021801,0,1,
2012obama0523b.txt,0.033326,0.028397,0.018071,0.016897,0.0079793,0.00751,0.0084487,0.0014081,0.0084487,0.0028162,0.0030509,0.004459,0.0025816,0.0028162,0.003755,0.00751,0.0035203,0.0028162,0.0021122,0.0030509,0.0016428,0.0023469,0.0051631,0.0028162,0.0039897,0.003755,0.0046937,0.0023469,0.0021122,0.0023469,0.0070406,0.0016428,0.0025816,0.0023469,0.0021122,0,0.00023469,0.0011734,0.0016428,0.0014081,0.0016428,0.00093875,0.0023469,0.0011734,0.0014081,0.0028162,0.00093875,0.00023469,0.00046937,0.0016428,0.00070406,0,0.0018775,0.0011734,0.00093875,0.00023469,0.0018775,0.0011734,0.00023469,0.00046937,0.00046937,0.00070406,0.00046937,0.00070406,0.0011734,0.00023469,0.00023469,0.0021122,0.00046937,0.00046937,0,0.00023469,0.0011734,0.00046937,0.0018775,0.0021122,0,0.00070406,0.0014081,0.00070406,0.00070406,0.00046937,0.00070406,0.00093875,0,0.0014081,0,0.00093875,0.00093875,0.00046937,0.00023469,0.00023469,0.00070406,0.00046937,0.0014081,0,0.00093875,0.00046937,0.00070406,0.00070406,0,0.00046937,0.00070406,0.00023469,0.00046937,0,0.00023469,0.00023469,0.00046937,0.00046937,0.00023469,0.00023469,0.00023469,0.00070406,0.00023469,0.00023469,0.00070406,0.00046937,0.00070406,0.00070406,0,0.00023469,0,0.00023469,0.00023469,0,0,0.00046937,0.00046937,0,0.00023469,0,0.00023469,0,0,0,0,0,0,0,0.00046937,0,0,0.00023469,0.0014081,0.00070406,0,0,0,0,0.00023469,0,0.00070406,0.00023469,0.00046937,0,0,0,0.00023469,0,0,0,0,0,0,0,0,0,0.00023469,0.00023469,0,0.00023469,0.00023469,0,0.00023469,0,1,
2012obama0524.txt,0.038726,0.029378,0.016406,0.01488,0.0072491,0.0078214,0.0064861,0.0013354,0.0076307,0.0040061,0.0015261,0.0051507,0.0040061,0.0026707,0.0041969,0.0080122,0.0028615,0.0022892,0.0026707,0.005723,0.00076307,0.0028615,0.0020984,0.0043876,0.0043876,0.0019077,0.00248,0.0020984,0.0015261,0.0019077,0.0059138,0.0019077,0.0022892,0.0017169,0.0020984,0.0019077,0.0013354,0.0005723,0.0020984,0.00095383,0.00038153,0.0005723,0.00248,0.0005723,0.0011446,0.0019077,0.0011446,0.0011446,0.0011446,0.0013354,0.0011446,0,0.0022892,0.0019077,0.0013354,0.0005723,0.0015261,0.0013354,0.0005723,0.00038153,0.00038153,0.0005723,0.00076307,0.00095383,0.0005723,0.00019077,0.00038153,0.0028615,0.00019077,0.00076307,0.00019077,0.00038153,0.0022892,0.0005723,0.0022892,0.0013354,0,0.00038153,0.00095383,0.00019077,0.0011446,0.00019077,0.0005723,0.00038153,0,0.00038153,0,0.00038153,0.00095383,0.00019077,0.00019077,0.00038153,0.0005723,0.00076307,0.0017169,0,0.0005723,0.00019077,0.0005723,0.00019077,0,0.00038153,0.0005723,0,0.00038153,0,0.00019077,0,0.00076307,0,0.00038153,0.00038153,0.00038153,0.0005723,0.00038153,0,0.00038153,0.00076307,0.00038153,0.0013354,0.00019077,0.00019077,0,0,0.00038153,0,0,0.0005723,0.00038153,0.00019077,0.00019077,0,0,0,0,0.0005723,0,0,0.00019077,0,0.00038153,0,0,0.00038153,0.00076307,0.00019077,0,0,0.00019077,0.00019077,0.00019077,0,0.00038153,0.00038153,0.00038153,0,0,0,0.00019077,0.00038153,0,0.00019077,0,0,0,0.00019077,0,0,0.0005723,0,0,0,0.00019077,0.00038153,0.00019077,0,1,
2012obama0601b.txt,0.030463,0.030463,0.017865,0.022446,0.0068713,0.013972,0.0080165,0.0011452,0.0075584,0.0034356,0.0027485,0.0073294,0.0061842,0.0018323,0.0041228,0.0059551,0.0041228,0.0018323,0.0073294,0.0032066,0.0020614,0.0025195,0.0027485,0.0022904,0.0059551,0.0013743,0.0032066,0.00068713,0.0013743,0.0022904,0.0043518,0.0029776,0.0045809,0.0036647,0.0034356,0.00045809,0.00022904,0.0022904,0.00091617,0.0018323,0.00068713,0.0011452,0.0018323,0.00022904,0.0016033,0.0013743,0.0020614,0.00022904,0.00091617,0.00091617,0.0011452,0,0.0020614,0.00068713,0.00045809,0.00045809,0.00091617,0.00091617,0.00091617,0.00091617,0,0,0.0025195,0.00091617,0.00022904,0.00068713,0.00068713,0.0016033,0,0.0011452,0.00022904,0,0.0013743,0.00091617,0.0036647,0.0020614,0,0.00045809,0.00091617,0,0.00091617,0.00022904,0,0.00091617,0.00045809,0.00022904,0,0.00045809,0.00022904,0,0.00022904,0.00068713,0.00045809,0.00091617,0.00045809,0.00022904,0.0011452,0.00022904,0.00045809,0.00068713,0,0.00022904,0.00045809,0.00022904,0.0022904,0.00022904,0,0.00068713,0.0016033,0,0.00068713,0.00045809,0.00022904,0.00091617,0,0.00022904,0.00022904,0.00045809,0,0.00068713,0,0,0.00022904,0.00022904,0,0,0,0.00091617,0.00022904,0.00022904,0.00022904,0,0,0.00045809,0,0,0.00022904,0,0,0.00022904,0.00045809,0,0,0.00045809,0.0016033,0,0,0,0,0,0,0,0,0.00022904,0.00022904,0.00022904,0,0.00091617,0,0.00022904,0,0,0,0,0,0.00022904,0,0,0.00022904,0,0.00045809,0,0.00022904,0,0.00022904,0,1,
2012obama0604b.txt,0.036644,0.026288,0.016994,0.020446,0.0066383,0.014604,0.0098247,0.0018587,0.0092937,0.0042485,0.0007966,0.0045141,0.0026553,0.0013277,0.003983,0.0031864,0.0015932,0.0015932,0.003983,0.0015932,0.0021243,0.0045141,0.0058417,0.003983,0.0069039,0.0018587,0.0018587,0.0018587,0.0015932,0.0015932,0.0084971,0.0010621,0.0037175,0.0021243,0.0031864,0.0010621,0.00053107,0.00026553,0.0037175,0.0031864,0.00053107,0.00053107,0.0015932,0.00053107,0.00053107,0.0023898,0.0018587,0.0010621,0,0.0023898,0.00026553,0,0.0018587,0.00026553,0.0010621,0.00053107,0.0013277,0.0013277,0.00053107,0,0.0007966,0.0007966,0.0015932,0.00026553,0.0010621,0.00053107,0,0.0007966,0.00026553,0.0015932,0.0007966,0.00053107,0.0023898,0.0010621,0.0023898,0.0013277,0.00053107,0.00026553,0.0023898,0.00026553,0.0010621,0.00026553,0.00026553,0.0007966,0.0010621,0.0026553,0,0.00026553,0.0015932,0,0,0.00026553,0.00053107,0,0.0018587,0.00026553,0.00053107,0.00053107,0.00026553,0.00053107,0,0.0010621,0.0007966,0.0018587,0,0.00026553,0.0007966,0.0021243,0.0007966,0,0.0007966,0,0,0.00053107,0.00026553,0,0.0010621,0.00053107,0,0.00026553,0,0,0.0013277,0,0.00026553,0.00026553,0,0.0007966,0.00026553,0,0,0,0,0,0.00026553,0.0007966,0,0.00053107,0,0.00026553,0.00026553,0,0,0.00053107,0.0021243,0,0,0,0,0,0.00026553,0,0,0,0,0.00026553,0,0,0,0,0,0,0,0,0,0.00053107,0,0,0.00026553,0.00026553,0,0,0,0,0.00026553,0,1,
