Speeches,we_PPSS,that_CS,this_DT,will_MD,that_DT,that's_DT,my_PP$,he_PPS,has_HVZ,because_CS,we've_PPSS,so_CS,his_PP$,why_WRB,senator_NN,college_NN,life_NN,most_QL,folks_NNS,everybody_PN,laughter_NP,percent_NN,business_NN,history_NN,mccain_NP,dollars_NNS,chance_NN,obama_NP,clinton_NP,wrong_JJ,interests_NNS,record_NN,bad_JJ,direction_NN,sick_JJ,spending_NN,greater_JJR,cause_NN,elected_VBN,courage_NN,wealth_NN,case_NN,roads_NNS,increase_NN,reforms_NNS,win/loss,Reduced by correlation then RFL
2008obama0710.txt,0.0070703,0.010605,0.0053027,0.0035351,0.0022095,0.0048608,0.0035351,0.0013257,0.0017676,0.0017676,0.0013257,0.0013257,0.00088378,0.0026513,0.0061865,0,0.0017676,0.00088378,0.00088378,0,0,0.00088378,0.00044189,0,0.0053027,0,0.00088378,0.00044189,0,0,0,0,0,0,0.0013257,0,0,0,0,0,0.00044189,0,0,0,0,1,
2008obama0710b.txt,0.010941,0.011379,0.0074398,0.0030635,0.0026258,0.00087527,0.004814,0.0021882,0.0013129,0.0026258,0.00043764,0.00043764,0,0,0.0021882,0.00043764,0,0.00043764,0,0,0,0.00087527,0,0,0.00087527,0.00043764,0.00043764,0.00043764,0.0017505,0,0,0,0,0,0.0013129,0,0,0,0,0,0,0,0,0,0,1,
2008obama0711.txt,0.01245,0.0091542,0.0084218,0.010619,0.004394,0.0036617,0.0010985,0.0014647,0.0032955,0.00036617,0.002197,0.00036617,0.00036617,0.0018308,0.0025632,0,0,0.002197,0,0,0,0,0.00036617,0.00073233,0.0025632,0.00036617,0.00036617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0713.txt,0.011469,0.0060076,0.0070999,0.003823,0.0043692,0.0021846,0.0032769,0.0032769,0.00054615,0.0016384,0,0.00054615,0.0016384,0.00054615,0,0.0016384,0.0010923,0.00054615,0,0.00054615,0,0,0,0,0.00054615,0,0.0027307,0,0,0.0016384,0,0.00054615,0,0,0,0,0,0,0,0,0,0,0,0.00054615,0,1,
2008obama0714.txt,0.019343,0.014599,0.0058394,0.0032847,0.0047445,0.010949,0.0010949,0.0010949,0.0014599,0.0032847,0.0010949,0.0029197,0.00072993,0.0047445,0.00036496,0.0010949,0.0014599,0.00072993,0.00036496,0,0,0,0.00036496,0.0018248,0.00036496,0,0.0010949,0,0,0,0.00036496,0,0,0,0,0,0,0.00072993,0,0.00072993,0.00036496,0,0,0,0,1,
2008obama0715.txt,0.019404,0.0067031,0.0075851,0.0084671,0.0033516,0.003528,0.0019404,0.00070559,0.0031752,0.00088199,0.0001764,0,0.00088199,0.0021168,0.0015876,0.0001764,0.0003528,0.0010584,0,0,0,0,0.0001764,0.0003528,0.0015876,0.00070559,0,0,0,0,0.00088199,0,0,0.0001764,0,0,0.0001764,0.0001764,0,0,0,0.0001764,0.0001764,0.0001764,0,1,
2008obama0716.txt,0.019103,0.005814,0.0037375,0.0037375,0.0020764,0.0012458,0.0016611,0,0.0016611,0.00083056,0,0,0,0.00083056,0.00041528,0,0,0.0024917,0,0,0,0,0,0.0012458,0,0.00083056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0724.txt,0.017852,0.0078669,0.014523,0.0051437,0.0039334,0.00030257,0.0030257,0.00060514,0.004236,0.00060514,0.00060514,0.00060514,0.0012103,0.0015129,0,0,0.00060514,0.00030257,0,0,0,0,0,0.0018154,0,0,0.00030257,0,0,0.00030257,0,0,0,0,0,0,0,0,0,0,0.00060514,0,0,0,0,1,
2008obama0730.txt,0.024896,0.0071132,0.0088915,0.0011855,0.0035566,0.0041494,0.0035566,0,0.00059277,0.0023711,0.0011855,0.0023711,0,0,0.0011855,0.0011855,0.00059277,0.00059277,0.0011855,0,0,0,0.00059277,0.00059277,0.0011855,0.00059277,0,0,0,0,0.00059277,0.00059277,0,0.0011855,0,0.00059277,0,0,0,0,0,0,0.00059277,0,0,1,
2008obama0731.txt,0.01556,0.010892,0.012448,0.0062241,0.0036307,0.0062241,0.0036307,0.00051867,0.0051867,0.001556,0.001556,0.0010373,0.001556,0.0020747,0.003112,0,0,0,0.00051867,0,0,0.0020747,0.0010373,0.0010373,0.0020747,0.001556,0,0,0,0,0.00051867,0.001556,0,0.0010373,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0801.txt,0.020181,0.011532,0.0078254,0.0061779,0.0012356,0.0053542,0.0041186,0,0.0024712,0.0024712,0.0016474,0.0020593,0,0.0020593,0,0.0012356,0.00041186,0.00041186,0,0,0,0,0.00041186,0.00041186,0,0,0,0,0,0,0.00082372,0.0012356,0,0.00041186,0.00082372,0.00041186,0,0,0,0,0,0,0.00041186,0.00041186,0,1,
2008obama0802.txt,0.010225,0.0078391,0.0044308,0.0013633,0.0044308,0.0064758,0.0023858,0.00409,0.0017042,0.0027267,0.0013633,0.0017042,0.0010225,0.0030675,0.0027267,0.0010225,0.00068166,0,0.0010225,0,0,0.00034083,0.00034083,0.0010225,0.0013633,0,0.00068166,0,0,0.00034083,0.00034083,0.0010225,0,0,0.00034083,0,0,0,0,0,0.00034083,0,0.00034083,0,0,1,
2008obama0802b.txt,0.019395,0.0094607,0.0080416,0.0033113,0.0014191,0.0056764,0.0028382,0.00047304,0.0018921,0.0014191,0.0023652,0.0028382,0,0.0014191,0.0014191,0.0014191,0.00047304,0,0,0,0,0,0.00047304,0.00047304,0.00094607,0,0,0,0,0,0.00094607,0.00094607,0,0.00047304,0.00047304,0.00047304,0.00047304,0,0.00047304,0,0,0,0.00047304,0,0,1,
2008obama0804.txt,0.0223,0.0091823,0.010713,0.01268,0.0013118,0.001749,0.00043725,0.003498,0.0032794,0.0010931,0.0013118,0.00065588,0.0015304,0.00087451,0.0019676,0,0.00021863,0.0013118,0,0,0,0.00065588,0,0.00065588,0.001749,0.00043725,0.00021863,0,0,0,0,0.00043725,0,0,0,0,0.00021863,0,0,0,0,0,0.00021863,0,0,1,
2008obama0805.txt,0.022626,0.0076768,0.011313,0.0092929,0.0012121,0.0028283,0.00040404,0.0028283,0.0028283,0.00080808,0.0012121,0.0020202,0.00080808,0,0.0044444,0,0,0.0012121,0,0,0,0,0,0.00080808,0.0036364,0.0012121,0.00040404,0,0,0,0,0.00080808,0,0,0,0,0,0,0.00040404,0,0,0,0.00040404,0,0,1,
2008obama0806.txt,0.019643,0.012946,0.012054,0.0071429,0.003125,0.0040179,0.0013393,0.0026786,0.00089286,0.0035714,0.003125,0.0017857,0.0035714,0.003125,0.0058036,0,0,0.0013393,0,0,0,0,0,0.00089286,0.0058036,0.00089286,0.00044643,0,0,0.00044643,0,0.00044643,0,0,0,0,0,0,0,0,0,0,0.00044643,0,0,1,
2008obama0819.txt,0.014202,0.011753,0.0056317,0.0026934,0.0046523,0.0031832,0.0063663,0.0048972,0.0031832,0.0014691,0.00024486,0.00073457,0.0019589,0.001714,0.0022037,0.00073457,0.00097943,0,0,0,0,0,0.00024486,0.00073457,0.0019589,0.00024486,0.00073457,0,0,0.00024486,0.00024486,0,0,0,0,0,0,0.00073457,0,0,0,0,0,0,0,1,
2008obama0823.txt,0.0057441,0.010966,0.0062663,0.0015666,0.0046997,0.0036554,0.0031332,0.017755,0.0052219,0.0015666,0,0.0020888,0.0062663,0,0.0020888,0.00052219,0.0010444,0,0,0,0,0,0.00052219,0.00052219,0,0,0.00052219,0,0,0,0.00052219,0.00052219,0.00052219,0.0010444,0,0,0,0,0.00052219,0,0.00052219,0,0,0,0,1,
2008obama0906.txt,0.0041812,0.010453,0.0076655,0.0062718,0.004878,0.0069686,0.0041812,0.00069686,0.0027875,0.0013937,0.00069686,0,0.0027875,0.0034843,0,0.0013937,0.00069686,0,0.00069686,0.00069686,0,0.0013937,0,0,0.0034843,0,0.00069686,0,0,0.00069686,0,0,0.0013937,0,0.00069686,0,0,0,0,0,0.00069686,0,0,0,0.00069686,1,
2008obama0909.txt,0.013234,0.0076619,0.0039471,0.0067332,0.0037149,0.002554,0.0027862,0.0020896,0.0020896,0.0039471,0.00069654,0.00092872,0.00069654,0.0018574,0.00023218,0.0034827,0.00046436,0.00069654,0,0,0,0.00046436,0,0.00023218,0.00046436,0.00023218,0.0016253,0,0,0.00092872,0,0,0.00046436,0,0,0.00023218,0,0,0,0,0,0,0.00023218,0,0,1,
2008obama0910.txt,0.010832,0.0073855,0.010832,0.0019695,0.0054161,0.0073855,0.0024618,0.0029542,0.0019695,0.0029542,0.0014771,0.0029542,0.0049237,0.0014771,0.0034466,0.00098474,0.00049237,0,0.00049237,0,0,0.00049237,0.00049237,0,0.0029542,0,0,0,0,0,0,0.00049237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0912.txt,0.0095193,0.0095193,0.0071395,0.012375,0.0061875,0.0090433,0.0057116,0.0033317,0.0052356,0.0019039,0.0019039,0.00095193,0.0019039,0.0014279,0.0038077,0.0014279,0,0.00047596,0.00095193,0,0,0.0014279,0,0.0014279,0.0057116,0.00047596,0.00095193,0,0.00047596,0.00047596,0.00095193,0,0,0,0,0,0,0,0,0,0,0,0,0.00047596,0,1,
2008obama0916.txt,0.014887,0.0097087,0.007767,0.0073355,0.0032362,0.0023732,0.0028047,0.002589,0.0038835,0.0021575,0.001726,0.0010787,0.0015102,0.00064725,0.0036677,0.0004315,0.0004315,0.00064725,0,0,0,0.00021575,0.00021575,0.00021575,0.0040992,0.00021575,0.00021575,0,0.00021575,0.00021575,0.0019417,0,0.00021575,0,0.0004315,0,0.00021575,0,0,0,0.00021575,0,0.00021575,0,0.00021575,1,
2008obama0917.txt,0.011996,0.012723,0.0090876,0.011269,0.002908,0.0039985,0.0025445,0.002908,0.002181,0.0025445,0.001454,0.0010905,0.0025445,0.00072701,0.0010905,0.00072701,0,0.0010905,0.0003635,0,0,0,0,0,0.0032715,0.0003635,0.0010905,0,0,0,0.0010905,0,0,0.0003635,0.00072701,0,0.0003635,0,0,0,0.0003635,0,0,0,0,1,
2008obama0919.txt,0.011338,0.010582,0.018896,0.0037793,0.0015117,0.0015117,0.00075586,0,0.0045351,0,0.0015117,0,0,0,0.00075586,0,0.00075586,0.00075586,0.00075586,0,0,0,0.00075586,0.0015117,0.0015117,0,0,0,0,0,0,0,0.00075586,0,0,0,0,0,0,0,0,0,0.00075586,0,0,1,
2008obama0920.txt,0.008626,0.0080099,0.0098583,0.0040049,0.0027726,0.0067776,0.0073937,0.0021565,0.00092421,0.0024646,0.0012323,0.0024646,0.0021565,0.0033888,0.0021565,0.00061614,0.00092421,0.0012323,0.0012323,0,0,0,0,0,0.0033888,0.00030807,0.0012323,0.00030807,0.00030807,0.00030807,0.00030807,0,0,0.00061614,0.00092421,0,0,0,0,0,0,0.00030807,0.00030807,0,0,1,
2008obama0921.txt,0.015832,0.010215,0.012768,0.011236,0.0010215,0.0045965,0.0015322,0.0025536,0.0051073,0.0040858,0.0025536,0.0010215,0.0010215,0.00051073,0.0015322,0.00051073,0,0,0,0,0,0,0.00051073,0,0.0020429,0.00051073,0.00051073,0,0,0,0.0010215,0,0,0.00051073,0.00051073,0,0,0,0,0,0.00051073,0,0,0,0,1,
2008obama0923.txt,0.021884,0.010466,0.016175,0.0028544,0.0019029,0,0,0.0028544,0.0019029,0.00095147,0,0,0.0019029,0,0.00095147,0,0.00095147,0.00095147,0.00095147,0,0,0,0,0,0.00095147,0.0019029,0,0,0,0.00095147,0,0,0.00095147,0,0,0,0,0,0,0,0,0,0.00095147,0,0,1,
2008obama0924.txt,0.013333,0.011852,0.010741,0.0096296,0.0033333,0.0037037,0.0037037,0.0040741,0.0037037,0.0040741,0.0014815,0.0011111,0.0014815,0.00074074,0.00074074,0.00074074,0.00037037,0,0.00037037,0,0,0,0.00037037,0,0.0018519,0.00074074,0.0011111,0,0,0,0.00037037,0,0,0,0.00037037,0,0,0,0,0,0.00037037,0,0,0,0,1,
2008obama0925.txt,0.01475,0.013409,0.010057,0.0093865,0.0020114,0.0040228,0.0030171,0.004358,0.0033523,0.0033523,0.0013409,0.0010057,0.0013409,0.0016762,0.0020114,0.0010057,0.00033523,0,0.00067047,0,0,0,0.00033523,0,0.0040228,0.00067047,0.0010057,0,0,0,0.00033523,0,0,0,0.00033523,0,0,0,0,0,0.00033523,0.00033523,0.00067047,0,0,1,
2008obama0928.txt,0.017469,0.012478,0.011052,0.0099822,0.0032086,0.0042781,0.0035651,0.0035651,0.0017825,0.0035651,0.001426,0.00071301,0.001426,0.0017825,0.0017825,0.0010695,0.00035651,0,0.00035651,0,0,0,0.00071301,0,0.0032086,0.00071301,0.0010695,0,0,0,0.00071301,0,0,0,0.00035651,0,0,0,0,0,0.00035651,0.00035651,0.00071301,0,0,1,
2008obama0929.txt,0.016026,0.012821,0.012821,0.0096154,0.0032051,0.0039174,0.0053419,0.0035613,0.0017806,0.0021368,0.0010684,0.0010684,0.0014245,0.0010684,0.0024929,0.0010684,0.00035613,0,0.00071225,0,0,0,0.0014245,0.00035613,0.0021368,0.0014245,0.0014245,0,0,0,0.0010684,0,0.00035613,0,0.00035613,0,0,0,0,0,0.00035613,0,0.00035613,0,0,1,
2008obama0930.txt,0.017499,0.015204,0.019793,0.012909,0.0025818,0.0017212,0.00057372,0,0.0017212,0.0022949,0,0.00086059,0.0011474,0.00057372,0,0.00086059,0.00028686,0.00057372,0.00028686,0,0,0,0.00028686,0.00028686,0,0.0014343,0,0,0,0,0,0,0.00057372,0,0.00028686,0,0.00028686,0,0,0.00057372,0.00057372,0,0.00086059,0,0.00057372,1,
2008obama1001.txt,0.016753,0.012072,0.015521,0.015028,0.0014782,0.0029564,0.00271,0,0.0014782,0.00271,0,0.0014782,0.00098546,0.0012318,0,0.00098546,0.00024637,0.00049273,0.00024637,0,0,0,0.00049273,0.00024637,0,0.00271,0,0,0,0,0.00024637,0.00024637,0.00024637,0,0.00024637,0.00024637,0.00024637,0,0,0.00024637,0.00049273,0,0.0007391,0,0.00024637,1,
2008obama1002.txt,0.015247,0.0092807,0.014584,0.012927,0.0016573,0.0043089,0.003646,0.0019887,0.00099437,0.0039775,0.0019887,0.00066291,0.0013258,0.0019887,0.00099437,0.00099437,0.00033146,0.00099437,0,0,0,0,0.0013258,0.00033146,0.0013258,0.00033146,0,0,0,0,0,0,0.00033146,0,0,0,0,0,0,0,0.00033146,0,0.00033146,0,0.00033146,1,
2008obama1003.txt,0.015169,0.010997,0.017065,0.01441,0.003413,0.0056883,0.0049298,0.0018961,0.0018961,0.0049298,0.0018961,0.00075844,0.0011377,0.0018961,0.0011377,0.0011377,0,0.00037922,0,0,0,0.00037922,0.00075844,0.00037922,0.0015169,0,0,0,0.00037922,0,0,0,0.00075844,0,0.00075844,0,0,0,0,0,0,0,0.00037922,0,0.00037922,1,
2008obama1004.txt,0.0097978,0.0089639,0.0066708,0.0060454,0.0033354,0.0029185,0.0025016,0.0037523,0.0025016,0.0020846,0.00083385,0.0020846,0.003127,0.00062539,0.0037523,0.00020846,0.0010423,0.00041693,0.00062539,0,0,0.0010423,0.00062539,0.00041693,0.0041693,0.00020846,0,0,0.00020846,0,0.00020846,0,0.00062539,0,0.00020846,0,0,0,0,0,0,0,0,0.00020846,0,1,
2008obama1005.txt,0.010138,0.0080582,0.0080582,0.0067585,0.0038991,0.0018196,0.0023395,0.0036392,0.0023395,0.0023395,0.00051989,0.0012997,0.0023395,0.0010398,0.0041591,0.00051989,0.00051989,0.00025994,0.0010398,0,0,0.00051989,0.00025994,0.00051989,0.0051989,0.00025994,0,0,0.00025994,0,0.00025994,0,0.00077983,0,0.00025994,0,0,0,0.00025994,0,0,0,0,0,0,1,
2008obama1009.txt,0.015031,0.008199,0.014212,0.011479,0.0051927,0.0035529,0.0032796,0.0021864,0.0019131,0.0035529,0.0008199,0.0010932,0.0013665,0.0010932,0.0021864,0.0010932,0.0008199,0.0008199,0.0005466,0,0,0,0.0002733,0.0008199,0.0024597,0.0002733,0.0005466,0,0,0,0,0,0.0013665,0.0002733,0.0002733,0,0,0,0,0.0002733,0,0,0.0005466,0,0.0002733,1,
2008obama1010.txt,0.022687,0.0094316,0.01453,0.0089217,0.0030589,0.0058629,0.0035687,0.0012745,0.0022942,0.0022942,0.0010196,0.0017843,0.00025491,0.0017843,0.00050981,0.0010196,0.00050981,0.0010196,0.0010196,0,0,0.00050981,0.0020393,0.00076472,0.00025491,0.00025491,0.00025491,0,0,0,0,0.00025491,0,0.00025491,0.00025491,0.00025491,0,0,0,0.00025491,0,0,0.00050981,0,0.00025491,1,
2008obama1011.txt,0.017055,0.0079591,0.012507,0.0073906,0.004548,0.0039795,0.005685,0.001137,0.0028425,0.0028425,0.002274,0.0017055,0.001137,0.0005685,0.0028425,0.002274,0,0.0005685,0.0028425,0,0,0,0.001137,0.0005685,0.002274,0.0005685,0.0005685,0,0,0,0,0,0,0,0,0.0005685,0,0,0,0,0,0,0,0,0,1,
2008obama1013.txt,0.023781,0.0078266,0.011138,0.0084287,0.0018061,0.0021072,0.0027092,0,0.0024082,0.0012041,0.00090307,0.0012041,0.00090307,0.00060205,0.0015051,0.0012041,0.0012041,0.00060205,0.00090307,0,0,0,0.0015051,0.00060205,0.00090307,0.00030102,0.00030102,0,0,0.00030102,0,0,0.00030102,0.00030102,0,0,0,0,0,0,0,0,0.00060205,0,0,1,
2008obama1016a.txt,0.0085919,0.01432,0.010501,0.00095465,0.0023866,0.002864,0.0076372,0.002864,0.0033413,0.0019093,0.00047733,0.00047733,0.00095465,0,0.0052506,0,0.00047733,0.00047733,0,0.00047733,0,0,0,0.00095465,0.0047733,0,0.00047733,0.001432,0.0019093,0,0,0,0.00047733,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama1016b.txt,0.01643,0.010582,0.013367,0.010025,0.0019493,0.0047341,0.0030632,0.0025063,0.0022278,0.0022278,0.0019493,0.0011139,0.00027847,0.0022278,0.0013924,0.0013924,0.00027847,0.0011139,0.00083542,0,0,0.00083542,0.00083542,0.00055695,0.0022278,0.00027847,0.00027847,0,0,0,0,0,0,0.00027847,0.00027847,0,0,0,0,0,0,0.00027847,0.00055695,0,0.00027847,1,
2008obama1017.txt,0.014589,0.0092838,0.012467,0.0087533,0.0023873,0.0047745,0.0029178,0.0015915,0.0034483,0.0026525,0.0018568,0.0005305,0.0013263,0.0018568,0.0037135,0.0013263,0.0005305,0.001061,0.001061,0,0,0.001061,0.00079576,0.00079576,0.0037135,0.00026525,0.00026525,0,0,0,0,0.00026525,0.00026525,0.00026525,0.00026525,0,0,0,0,0,0,0.00026525,0.0005305,0,0.00026525,1,
2008obama1018.txt,0.014726,0.010174,0.012584,0.0093708,0.0024096,0.0045515,0.0048193,0.001071,0.0034806,0.0024096,0.0021419,0.001071,0.0013387,0.0021419,0.0026774,0.0013387,0.00026774,0.001071,0.00053548,0,0,0.00080321,0.00080321,0.001071,0.0037483,0.00026774,0.00026774,0,0.00026774,0,0,0.00026774,0.00026774,0.00026774,0.00026774,0,0,0,0,0,0.00026774,0.00026774,0.00053548,0,0.00026774,1,
2008obama1019.txt,0.017852,0.0089258,0.017544,0.010773,0.0027701,0.0030779,0.004309,0.0030779,0.0021545,0.0033857,0.0012311,0.00092336,0.0015389,0.0012311,0.00030779,0.0015389,0.00030779,0,0.00061557,0,0,0.00030779,0.00061557,0.00030779,0.0015389,0,0.00061557,0,0,0,0,0,0,0.00030779,0.00030779,0,0,0,0,0,0.00061557,0,0.00030779,0,0,1,
2008obama1020.txt,0.017591,0.0071962,0.012793,0.0087953,0.0031983,0.005064,0.005064,0.0026652,0.0015991,0.0034648,0.0013326,0.0013326,0.00079957,0.0013326,0.0013326,0.0013326,0.00026652,0,0.00053305,0,0,0,0.00079957,0.00026652,0.0010661,0.00053305,0.00026652,0,0.00026652,0,0,0,0.00079957,0.00026652,0.00026652,0,0,0.00026652,0,0,0,0,0.00026652,0,0,1,
2008obama1021a.txt,0.0082908,0.010204,0.01148,0.0012755,0.0019133,0.0012755,0,0,0.002551,0.0031888,0.0019133,0.0012755,0.00063776,0.0012755,0.0038265,0.00063776,0,0,0.0019133,0,0,0,0,0,0.0038265,0,0.0019133,0,0,0,0,0,0,0,0,0,0,0,0.00063776,0,0,0,0.0019133,0,0,1,
2008obama1021b.txt,0.016504,0.0091991,0.012716,0.0075758,0.0029762,0.004329,0.0048701,0.0024351,0.0027056,0.0035173,0.0013528,0.00081169,0.00081169,0.00081169,0.0037879,0.0016234,0.00027056,0,0.00081169,0,0,0,0.00054113,0.00027056,0.0032468,0.00027056,0.00027056,0,0.00027056,0,0,0,0.00027056,0.00027056,0.00027056,0,0,0.00027056,0,0,0,0,0.00054113,0,0,1,
2008obama1022a.txt,0.024219,0.00625,0.0046875,0.003125,0.003125,0.0023438,0.00078125,0.0023438,0.0023438,0.00078125,0,0,0.00078125,0.0015625,0.0015625,0,0,0.00078125,0,0,0,0.00078125,0,0.0015625,0.00078125,0,0,0,0,0,0,0.00078125,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama1022b.txt,0.019139,0.0079745,0.013716,0.0092504,0.0028708,0.0041467,0.0057416,0.0019139,0.0012759,0.0035088,0.0019139,0.00095694,0.00031898,0.00095694,0.00095694,0.0019139,0.00031898,0,0.00063796,0,0,0,0.00063796,0.00031898,0.00063796,0.00031898,0.00031898,0,0.00031898,0,0,0,0,0.00063796,0.00031898,0,0,0.00031898,0,0,0,0,0.00031898,0,0,1,
2008obama1023.txt,0.018783,0.0087302,0.012169,0.0082011,0.0026455,0.0063492,0.0044974,0.0034392,0.0013228,0.0034392,0.002381,0.0005291,0.00079365,0.0015873,0.0018519,0.0018519,0.00026455,0,0.00026455,0,0,0.00026455,0.0005291,0.00026455,0.0021164,0.00026455,0.00079365,0,0.00026455,0.00026455,0,0.00026455,0,0.0005291,0.00026455,0,0,0.00026455,0.00026455,0,0,0,0.00026455,0,0,1,
2008obama1024.txt,0.018025,0.0054859,0.007837,0.0039185,0.0015674,0.0039185,0.0023511,0.0054859,0.0007837,0,0.0007837,0.0007837,0.0007837,0.0023511,0.0039185,0,0,0,0,0,0,0.0007837,0,0.0007837,0.007837,0.0007837,0,0.0047022,0,0.0007837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama1025.txt,0.017574,0.0090703,0.012472,0.00822,0.002551,0.0034014,0.0042517,0.0048186,0.0011338,0.0028345,0.002551,0.0011338,0.00085034,0.00056689,0.00085034,0.0014172,0.00028345,0,0.00085034,0,0,0.00056689,0.0011338,0.00056689,0.0039683,0.00028345,0.00085034,0,0.00028345,0,0,0,0,0.00056689,0.00028345,0,0,0,0,0,0,0,0.00028345,0,0,1,
2008obama1026.txt,0.019124,0.010532,0.011918,0.0080377,0.0030488,0.0038803,0.0041574,0.0036031,0.0011086,0.0027716,0.0024945,0.00083149,0,0.0011086,0.001663,0.0013858,0.00027716,0,0.0011086,0,0,0.00027716,0.00055432,0.00055432,0.0033259,0.00027716,0.00083149,0,0.00027716,0.00027716,0,0,0,0.00083149,0.00027716,0,0,0,0,0,0,0,0.00027716,0,0,1,
2008obama1027.txt,0.016648,0.0063854,0.013227,0.0075257,0.0029647,0.0050171,0.0013683,0.0013683,0.0031927,0.0018244,0.0015964,0.0009122,0.0004561,0.0011403,0.0013683,0.00068415,0.00068415,0.0009122,0.0009122,0,0,0,0.00022805,0.0009122,0.0020525,0.0004561,0.0004561,0,0,0,0,0.00022805,0,0.00022805,0.00022805,0,0,0.00022805,0,0,0.00022805,0,0.0004561,0,0,1,
2008obama1028.txt,0.01718,0.0062038,0.012169,0.0064424,0.0028633,0.0064424,0.0019089,0.00047721,0.0031019,0.0016702,0.0016702,0.00095443,0.00047721,0.001193,0.00047721,0.00071582,0.00071582,0.00095443,0.00071582,0,0,0,0.00047721,0.001193,0.001193,0.00071582,0.00047721,0,0.00047721,0,0,0.00023861,0,0.00023861,0.00023861,0,0,0,0,0,0.00023861,0,0.00047721,0,0,1,
2008obama1029.txt,0.015903,0.006696,0.012136,0.0085792,0.0027202,0.0048127,0.0023017,0.0014647,0.0027202,0.0020925,0.001674,0.0012555,0.000837,0.0012555,0.001674,0.0012555,0.00062775,0.000837,0.000837,0,0,0,0.00020925,0.0010462,0.0023017,0.0004185,0.0004185,0,0,0,0,0,0,0.00020925,0.00020925,0,0,0.00020925,0.0010462,0,0.0004185,0,0.0004185,0,0,1,
2008obama1030a.txt,0.016204,0.0058925,0.01424,0.0083477,0.0022097,0.0044193,0.0019642,0.00073656,0.0039283,0.0019642,0.0014731,0.0014731,0.00073656,0.0012276,0.0014731,0.00073656,0.00073656,0.00049104,0.00098208,0,0,0,0.00049104,0.00073656,0.0017186,0.00073656,0.00049104,0,0.00024552,0,0,0.00049104,0,0.00049104,0.00024552,0,0,0,0,0,0.00024552,0,0.00024552,0,0,1,
2008obama1030b.txt,0.014642,0.0079863,0.011409,0.0041833,0.0022818,0.0058947,0.0015212,0.0015212,0.0019015,0.0019015,0.0011409,0.0007606,0.0015212,0.0017114,0.0011409,0.0007606,0.00057045,0.0003803,0.0003803,0.00019015,0,0.00057045,0.00057045,0.0007606,0.0030424,0.0007606,0.0003803,0.00019015,0.00057045,0.0003803,0,0.00019015,0,0.0003803,0.0003803,0.00019015,0,0,0,0,0.00019015,0,0.00019015,0,0,1,
2010gov20090217.txt,0.014523,0.0062241,0.022822,0.022822,0.0020747,0,0.0041494,0,0,0.0020747,0,0,0,0,0,0,0,0.0041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020747,0.0020747,0,1,
2010gov20090224.txt,0.017105,0.0084784,0.011156,0.012643,0.0050573,0.0019337,0.0011899,0.00059497,0.0028261,0.0029749,0.0017849,0.0013387,0.00029749,0.0019337,0.00029749,0.0014874,0.00044623,0.00059497,0.00014874,0,0.00029749,0.00059497,0.00074372,0.0010412,0,0.00059497,0,0,0,0,0,0,0.00074372,0,0.00014874,0.00014874,0.00014874,0.00029749,0,0,0.00014874,0.00014874,0.00014874,0.00014874,0.00014874,1,
2010gov20090306.txt,0.0099502,0.011609,0.018242,0.014925,0.0066335,0.0033167,0.0011056,0,0.0011056,0.0022112,0.0011056,0.00055279,0.00055279,0.0011056,0,0,0.0011056,0.00055279,0,0.00055279,0,0.00055279,0,0.00055279,0,0.00055279,0,0,0,0,0,0,0,0,0.00055279,0,0,0,0,0.0011056,0,0,0.00055279,0,0,1,
2010gov20090409.txt,0.0090261,0.011876,0.0095012,0.0052257,0.0038005,0.00095012,0.0023753,0.0033254,0.00095012,0.0019002,0.0014252,0.0014252,0.0028504,0.00095012,0.00047506,0.00095012,0.00047506,0.00047506,0.00047506,0.00047506,0,0,0,0.00047506,0,0,0.0014252,0,0,0,0.00047506,0.00095012,0,0.00047506,0,0,0,0,0,0,0,0,0,0.00095012,0,1,
2010gov20090430.txt,0.0069865,0.013507,0.0055892,0.011178,0.0013973,0.0027946,0.0023288,0,0.0051234,0.0013973,0,0.0013973,0,0.0018631,0,0.00046577,0.00046577,0.00093153,0,0.0013973,0,0,0.00093153,0,0,0.0018631,0.0023288,0,0,0,0,0,0.00046577,0,0,0,0,0,0,0,0,0.00046577,0,0,0,1,
2010gov20090527.txt,0.015314,0.0084227,0.0099541,0.007657,0.0007657,0.0038285,0.00038285,0.0019142,0.0026799,0.0042113,0.0034456,0.0011485,0.0007657,0.0007657,0.00038285,0,0.00038285,0.0007657,0.00038285,0.0011485,0.0011485,0.0019142,0.00038285,0.0007657,0,0.00038285,0.00038285,0.00038285,0,0,0,0,0,0,0,0,0.00038285,0,0,0,0.00038285,0.00038285,0.0007657,0.00038285,0,1,
